measure label,year,state,county,fips,perc_seniors_below_poverty_1y,numerator,denominator
perc_seniors_below_poverty_1y,2013,5,San Diego County,6073,0.091250665,36162,396293
perc_seniors_below_poverty_1y,2013,5,San Francisco County,6075,0.155071691,18474,119132
perc_seniors_below_poverty_1y,2013,5,San Joaquin County,6077,0.111474268,8970,80467
perc_seniors_below_poverty_1y,2013,5,San Luis Obispo County,6079,,2539,
perc_seniors_below_poverty_1y,2013,5,San Mateo County,6081,0.066336259,7134,107543
perc_seniors_below_poverty_1y,2013,5,Santa Barbara County,6083,,4446,
perc_seniors_below_poverty_1y,2013,5,Santa Clara County,6085,0.083541833,18632,223026
perc_seniors_below_poverty_1y,2013,5,Santa Cruz County,6087,,2226,
perc_seniors_below_poverty_1y,2013,5,Shasta County,6089,,2558,
perc_seniors_below_poverty_1y,2013,5,Solano County,6095,,3571,
perc_seniors_below_poverty_1y,2013,5,Sonoma County,6097,,4242,
perc_seniors_below_poverty_1y,2013,5,Stanislaus County,6099,,5903,
perc_seniors_below_poverty_1y,2013,5,Sutter County,6101,,543,
perc_seniors_below_poverty_1y,2013,5,Tulare County,6107,,5226,
perc_seniors_below_poverty_1y,2013,5,Ventura County,6111,0.06333787,6931,109429
perc_seniors_below_poverty_1y,2013,5,Yolo County,6113,,2666,
perc_seniors_below_poverty_1y,2013,5,Yuba County,6115,,352,
perc_seniors_below_poverty_1y,2013,6,Adams County,8001,,4520,
perc_seniors_below_poverty_1y,2013,6,Arapahoe County,8005,0.059183322,4122,69648
perc_seniors_below_poverty_1y,2013,6,Boulder County,8013,,2331,
perc_seniors_below_poverty_1y,2013,6,Denver County,8031,0.098092332,6808,69404
perc_seniors_below_poverty_1y,2013,6,Douglas County,8035,,1010,
perc_seniors_below_poverty_1y,2013,6,El Paso County,8041,0.064023547,4633,72364
perc_seniors_below_poverty_1y,2013,6,Jefferson County,8059,0.043937273,3421,77861
perc_seniors_below_poverty_1y,2013,6,Larimer County,8069,,1998,
perc_seniors_below_poverty_1y,2013,6,Mesa County,8077,,2117,
perc_seniors_below_poverty_1y,2013,6,Pueblo County,8101,,3155,
perc_seniors_below_poverty_1y,2013,6,Weld County,8123,,1755,
perc_seniors_below_poverty_1y,2013,7,Fairfield County,9001,0.074183352,9906,133534
perc_seniors_below_poverty_1y,2013,7,Hartford County,9003,0.081705011,11315,138486
perc_seniors_below_poverty_1y,2013,7,Litchfield County,9005,,1669,
perc_seniors_below_poverty_1y,2013,7,Middlesex County,9007,,1663,
perc_seniors_below_poverty_1y,2013,7,New Haven County,9009,0.08182314,10809,132102
perc_seniors_below_poverty_1y,2013,7,New London County,9011,,1936,
perc_seniors_below_poverty_1y,2013,7,Tolland County,9013,,462,
perc_seniors_below_poverty_1y,2013,7,Windham County,9015,,844,
perc_seniors_below_poverty_1y,2013,8,Kent County,10001,,1724,
perc_seniors_below_poverty_1y,2013,8,New Castle County,10003,0.070563614,5192,73579
perc_seniors_below_poverty_1y,2013,8,Sussex County,10005,,3417,
perc_seniors_below_poverty_1y,2013,51,District of Columbia,11001,0.16872406,12479,73961
perc_seniors_below_poverty_1y,2013,9,Alachua County,12001,,3190,
perc_seniors_below_poverty_1y,2013,9,Bay County,12005,,1929,
perc_seniors_below_poverty_1y,2013,9,Brevard County,12009,0.083722919,10190,121711
perc_seniors_below_poverty_1y,2013,9,Broward County,12011,0.139453575,38567,276558
perc_seniors_below_poverty_1y,2013,9,Charlotte County,12015,,3993,
perc_seniors_below_poverty_1y,2013,9,Citrus County,12017,,4647,
perc_seniors_below_poverty_1y,2013,9,Clay County,12019,,936,
perc_seniors_below_poverty_1y,2013,9,Collier County,12021,,7490,
perc_seniors_below_poverty_1y,2013,9,Columbia County,12023,,972,
perc_seniors_below_poverty_1y,2013,9,Duval County,12031,0.095017776,10371,109148
perc_seniors_below_poverty_1y,2013,9,Escambia County,12033,,3550,
perc_seniors_below_poverty_1y,2013,9,Flagler County,12035,,2246,
perc_seniors_below_poverty_1y,2013,9,Hernando County,12053,,4019,
perc_seniors_below_poverty_1y,2013,9,Highlands County,12055,,3443,
perc_seniors_below_poverty_1y,2013,9,Hillsborough County,12057,0.103861593,17157,165191
perc_seniors_below_poverty_1y,2013,9,Indian River County,12061,,2190,
perc_seniors_below_poverty_1y,2013,9,Lake County,12069,,6207,
perc_seniors_below_poverty_1y,2013,9,Lee County,12071,0.065571442,11092,169159
perc_seniors_below_poverty_1y,2013,9,Leon County,12073,,1847,
perc_seniors_below_poverty_1y,2013,9,Manatee County,12081,,5620,
perc_seniors_below_poverty_1y,2013,9,Marion County,12083,,9404,
perc_seniors_below_poverty_1y,2013,9,Martin County,12085,,3209,
perc_seniors_below_poverty_1y,2013,9,Miami-Dade County,12086,0.220020205,86051,391105
perc_seniors_below_poverty_1y,2013,9,Monroe County,12087,,1979,
perc_seniors_below_poverty_1y,2013,9,Nassau County,12089,,1168,
perc_seniors_below_poverty_1y,2013,9,Okaloosa County,12091,,2025,
perc_seniors_below_poverty_1y,2013,9,Orange County,12095,0.108884595,13981,128402
perc_seniors_below_poverty_1y,2013,9,Osceola County,12097,,4829,
perc_seniors_below_poverty_1y,2013,9,Palm Beach County,12099,0.089436196,27584,308421
perc_seniors_below_poverty_1y,2013,9,Pasco County,12101,,8571,
perc_seniors_below_poverty_1y,2013,9,Pinellas County,12103,0.088889316,18652,209834
perc_seniors_below_poverty_1y,2013,9,Polk County,12105,0.109219916,13007,119090
perc_seniors_below_poverty_1y,2013,9,Putnam County,12107,,2649,
perc_seniors_below_poverty_1y,2013,9,Santa Rosa County,12113,,1833,
perc_seniors_below_poverty_1y,2013,9,Sarasota County,12115,,8778,
perc_seniors_below_poverty_1y,2013,9,Seminole County,12117,,4468,
perc_seniors_below_poverty_1y,2013,9,St. Johns County,12109,,2373,
perc_seniors_below_poverty_1y,2013,9,St. Lucie County,12111,,6560,
perc_seniors_below_poverty_1y,2013,9,Sumter County,12119,,3529,
perc_seniors_below_poverty_1y,2013,9,Volusia County,12127,0.06393303,7339,114792
perc_seniors_below_poverty_1y,2013,10,Barrow County,13013,,564,
perc_seniors_below_poverty_1y,2013,10,Bartow County,13015,,2227,
perc_seniors_below_poverty_1y,2013,10,Bibb County,13021,,2258,
perc_seniors_below_poverty_1y,2013,10,Bulloch County,13031,,948,
perc_seniors_below_poverty_1y,2013,10,Carroll County,13045,,1258,
perc_seniors_below_poverty_1y,2013,10,Catoosa County,13047,,873,
perc_seniors_below_poverty_1y,2013,10,Chatham County,13051,,3536,
perc_seniors_below_poverty_1y,2013,10,Cherokee County,13057,,1466,
perc_seniors_below_poverty_1y,2013,10,Clarke County,13059,,1164,
perc_seniors_below_poverty_1y,2013,10,Clayton County,13063,,1804,
perc_seniors_below_poverty_1y,2013,10,Cobb County,13067,0.080650933,5863,72696
perc_seniors_below_poverty_1y,2013,10,Columbia County,13073,,813,
perc_seniors_below_poverty_1y,2013,10,Coweta County,13077,,1088,
perc_seniors_below_poverty_1y,2013,10,DeKalb County,13089,0.110609032,7833,70817
perc_seniors_below_poverty_1y,2013,10,Dougherty County,13095,,1867,
perc_seniors_below_poverty_1y,2013,10,Douglas County,13097,,1196,
perc_seniors_below_poverty_1y,2013,10,Fayette County,13113,,481,
perc_seniors_below_poverty_1y,2013,10,Floyd County,13115,,1940,
perc_seniors_below_poverty_1y,2013,10,Forsyth County,13117,,1220,
perc_seniors_below_poverty_1y,2013,10,Fulton County,13121,0.115756117,11469,99079
perc_seniors_below_poverty_1y,2013,10,Glynn County,13127,,1379,
perc_seniors_below_poverty_1y,2013,10,Gwinnett County,13135,0.079785429,5637,70652
perc_seniors_below_poverty_1y,2013,10,Hall County,13139,,2855,
perc_seniors_below_poverty_1y,2013,10,Henry County,13151,,1747,
perc_seniors_below_poverty_1y,2013,10,Houston County,13153,,1416,
perc_seniors_below_poverty_1y,2013,10,Liberty County,13179,,673,
perc_seniors_below_poverty_1y,2013,10,Lowndes County,13185,,1484,
perc_seniors_below_poverty_1y,2013,10,Muscogee County,13215,,2999,
perc_seniors_below_poverty_1y,2013,10,Newton County,13217,,994,
perc_seniors_below_poverty_1y,2013,10,Paulding County,13223,,1000,
perc_seniors_below_poverty_1y,2013,10,Richmond County,13245,,2092,
perc_seniors_below_poverty_1y,2013,10,Rockdale County,13247,,1003,
perc_seniors_below_poverty_1y,2013,10,Troup County,13285,,1568,
perc_seniors_below_poverty_1y,2013,10,Walker County,13295,,455,
perc_seniors_below_poverty_1y,2013,10,Walton County,13297,,598,
perc_seniors_below_poverty_1y,2013,10,Whitfield County,13313,,1303,
perc_seniors_below_poverty_1y,2013,11,Hawaii County,15001,,3087,
perc_seniors_below_poverty_1y,2013,11,Honolulu County,15003,0.065908134,10056,152576
perc_seniors_below_poverty_1y,2013,11,Kauai County,15007,,833,
perc_seniors_below_poverty_1y,2013,11,Maui County,15009,,1465,
perc_seniors_below_poverty_1y,2013,12,Ada County,16001,,5132,
perc_seniors_below_poverty_1y,2013,12,Bannock County,16005,,1211,
perc_seniors_below_poverty_1y,2013,12,Bonneville County,16019,,700,
perc_seniors_below_poverty_1y,2013,12,Canyon County,16027,,2159,
perc_seniors_below_poverty_1y,2013,12,Kootenai County,16055,,656,
perc_seniors_below_poverty_1y,2013,12,Twin Falls County,16083,,1085,
perc_seniors_below_poverty_1y,2013,13,Adams County,17001,,1406,
perc_seniors_below_poverty_1y,2013,13,Champaign County,17019,,1212,
perc_seniors_below_poverty_1y,2013,13,Cook County,17031,0.116547242,77439,664443
perc_seniors_below_poverty_1y,2013,13,DeKalb County,17037,,782,
perc_seniors_below_poverty_1y,2013,13,DuPage County,17043,0.05493933,6642,120897
perc_seniors_below_poverty_1y,2013,13,Kane County,17089,,4118,
perc_seniors_below_poverty_1y,2013,13,Kankakee County,17091,,1609,
perc_seniors_below_poverty_1y,2013,13,Kendall County,17093,,338,
perc_seniors_below_poverty_1y,2013,13,LaSalle County,17099,,1060,
perc_seniors_below_poverty_1y,2013,13,Lake County,17097,0.052812733,4373,82802
perc_seniors_below_poverty_1y,2013,13,Macon County,17115,,1917,
perc_seniors_below_poverty_1y,2013,13,Madison County,17119,,2898,
perc_seniors_below_poverty_1y,2013,13,McHenry County,17111,,1664,
perc_seniors_below_poverty_1y,2013,13,McLean County,17113,,1230,
perc_seniors_below_poverty_1y,2013,13,Peoria County,17143,,1853,
perc_seniors_below_poverty_1y,2013,13,Rock Island County,17161,,1905,
perc_seniors_below_poverty_1y,2013,13,Sangamon County,17167,,1585,
perc_seniors_below_poverty_1y,2013,13,St. Clair County,17163,,2496,
perc_seniors_below_poverty_1y,2013,13,Tazewell County,17179,,1213,
perc_seniors_below_poverty_1y,2013,13,Vermilion County,17183,,1108,
perc_seniors_below_poverty_1y,2013,13,Will County,17197,0.062914267,4613,73322
perc_seniors_below_poverty_1y,2013,13,Williamson County,17199,,305,
perc_seniors_below_poverty_1y,2013,13,Winnebago County,17201,,3134,
perc_seniors_below_poverty_1y,2013,14,Allen County,18003,,2957,
perc_seniors_below_poverty_1y,2013,14,Bartholomew County,18005,,728,
perc_seniors_below_poverty_1y,2013,14,Clark County,18019,,1000,
perc_seniors_below_poverty_1y,2013,14,Delaware County,18035,,1388,
perc_seniors_below_poverty_1y,2013,14,Elkhart County,18039,,1963,
perc_seniors_below_poverty_1y,2013,14,Floyd County,18043,,1086,
perc_seniors_below_poverty_1y,2013,14,Grant County,18053,,733,
perc_seniors_below_poverty_1y,2013,14,Hamilton County,18057,,841,
perc_seniors_below_poverty_1y,2013,14,Hancock County,18059,,593,
perc_seniors_below_poverty_1y,2013,14,Hendricks County,18063,,543,
perc_seniors_below_poverty_1y,2013,14,Howard County,18067,,794,
perc_seniors_below_poverty_1y,2013,14,Johnson County,18081,,795,
perc_seniors_below_poverty_1y,2013,14,Kosciusko County,18085,,810,
perc_seniors_below_poverty_1y,2013,14,LaPorte County,18091,,1180,
perc_seniors_below_poverty_1y,2013,14,Lake County,18089,,5773,
perc_seniors_below_poverty_1y,2013,14,Madison County,18095,,1333,
perc_seniors_below_poverty_1y,2013,14,Marion County,18097,0.112711385,11637,103246
perc_seniors_below_poverty_1y,2013,14,Monroe County,18105,,845,
perc_seniors_below_poverty_1y,2013,14,Morgan County,18109,,1031,
perc_seniors_below_poverty_1y,2013,14,Porter County,18127,,951,
perc_seniors_below_poverty_1y,2013,14,St. Joseph County,18141,,3618,
perc_seniors_below_poverty_1y,2013,14,Tippecanoe County,18157,,961,
perc_seniors_below_poverty_1y,2013,14,Vanderburgh County,18163,,2267,
perc_seniors_below_poverty_1y,2013,14,Vigo County,18167,,1648,
perc_seniors_below_poverty_1y,2013,14,Wayne County,18177,,1477,
perc_seniors_below_poverty_1y,2013,15,Black Hawk County,19013,,809,
perc_seniors_below_poverty_1y,2013,15,Dallas County,19049,,552,
perc_seniors_below_poverty_1y,2013,15,Dubuque County,19061,,1297,
perc_seniors_below_poverty_1y,2013,15,Johnson County,19103,,515,
perc_seniors_below_poverty_1y,2013,15,Linn County,19113,,2018,
perc_seniors_below_poverty_1y,2013,15,Polk County,19153,,4853,
perc_seniors_below_poverty_1y,2013,15,Pottawattamie County,19155,,979,
perc_seniors_below_poverty_1y,2013,15,Scott County,19163,,2024,
perc_seniors_below_poverty_1y,2013,15,Story County,19169,,678,
perc_seniors_below_poverty_1y,2013,15,Woodbury County,19193,,1260,
perc_seniors_below_poverty_1y,2013,16,Butler County,20015,,800,
perc_seniors_below_poverty_1y,2013,16,Douglas County,20045,,516,
perc_seniors_below_poverty_1y,2013,16,Johnson County,20091,0.051054481,3532,69181
perc_seniors_below_poverty_1y,2013,16,Leavenworth County,20103,,417,
perc_seniors_below_poverty_1y,2013,16,Riley County,20161,,338,
perc_seniors_below_poverty_1y,2013,16,Sedgwick County,20173,,4620,
perc_seniors_below_poverty_1y,2013,16,Shawnee County,20177,,2324,
perc_seniors_below_poverty_1y,2013,16,Wyandotte County,20209,,2210,
perc_seniors_below_poverty_1y,2013,17,Boone County,21015,,543,
perc_seniors_below_poverty_1y,2013,17,Bullitt County,21029,,786,
perc_seniors_below_poverty_1y,2013,17,Campbell County,21037,,1446,
perc_seniors_below_poverty_1y,2013,17,Christian County,21047,,995,
perc_seniors_below_poverty_1y,2013,17,Daviess County,21059,,1293,
perc_seniors_below_poverty_1y,2013,17,Fayette County,21067,,2956,
perc_seniors_below_poverty_1y,2013,17,Hardin County,21093,,1071,
perc_seniors_below_poverty_1y,2013,17,Jefferson County,21111,0.073635228,7880,107014
perc_seniors_below_poverty_1y,2013,17,Kenton County,21117,,1635,
perc_seniors_below_poverty_1y,2013,17,Madison County,21151,,1661,
perc_seniors_below_poverty_1y,2013,17,McCracken County,21145,,1180,
perc_seniors_below_poverty_1y,2013,17,Pike County,21195,,1296,
perc_seniors_below_poverty_1y,2013,17,Warren County,21227,,587,
perc_seniors_below_poverty_1y,2013,18,Ascension Parish,22005,,719,
perc_seniors_below_poverty_1y,2013,18,Bossier Parish,22015,,1751,
perc_seniors_below_poverty_1y,2013,18,Caddo Parish,22017,,4162,
perc_seniors_below_poverty_1y,2013,18,Calcasieu Parish,22019,,1965,
perc_seniors_below_poverty_1y,2013,18,East Baton Rouge Parish,22033,,5174,
perc_seniors_below_poverty_1y,2013,18,Iberia Parish,22045,,939,
perc_seniors_below_poverty_1y,2013,18,Jefferson Parish,22051,,5344,
perc_seniors_below_poverty_1y,2013,18,Lafayette Parish,22055,,2662,
perc_seniors_below_poverty_1y,2013,18,Lafourche Parish,22057,,1402,
perc_seniors_below_poverty_1y,2013,18,Livingston Parish,22063,,2432,
perc_seniors_below_poverty_1y,2013,18,Orleans Parish,22071,,7250,
perc_seniors_below_poverty_1y,2013,18,Ouachita Parish,22073,,2086,
perc_seniors_below_poverty_1y,2013,18,Rapides Parish,22079,,2031,
perc_seniors_below_poverty_1y,2013,18,St. Landry Parish,22097,,1972,
perc_seniors_below_poverty_1y,2013,18,St. Tammany Parish,22103,,3248,
perc_seniors_below_poverty_1y,2013,18,Tangipahoa Parish,22105,,2675,
perc_seniors_below_poverty_1y,2013,18,Terrebonne Parish,22109,,1920,
perc_seniors_below_poverty_1y,2013,19,Androscoggin County,23001,,1694,
perc_seniors_below_poverty_1y,2013,19,Aroostook County,23003,,1722,
perc_seniors_below_poverty_1y,2013,19,Cumberland County,23005,,4058,
perc_seniors_below_poverty_1y,2013,19,Kennebec County,23011,,2261,
perc_seniors_below_poverty_1y,2013,19,Penobscot County,23019,,2114,
perc_seniors_below_poverty_1y,2013,19,York County,23031,,2801,
perc_seniors_below_poverty_1y,2013,20,Allegany County,24001,,1235,
perc_seniors_below_poverty_1y,2013,20,Anne Arundel County,24003,0.054114405,3926,72550
perc_seniors_below_poverty_1y,2013,20,Baltimore County,24005,0.07401029,9454,127739
perc_seniors_below_poverty_1y,2013,20,Baltimore city,24510,0.159638837,11952,74869
perc_seniors_below_poverty_1y,2013,20,Calvert County,24009,,1100,
perc_seniors_below_poverty_1y,2013,20,Carroll County,24013,,1462,
perc_seniors_below_poverty_1y,2013,20,Cecil County,24015,,899,
perc_seniors_below_poverty_1y,2013,20,Charles County,24017,,1437,
perc_seniors_below_poverty_1y,2013,20,Frederick County,24021,,2165,
perc_seniors_below_poverty_1y,2013,20,Harford County,24025,,2298,
perc_seniors_below_poverty_1y,2013,20,Howard County,24027,,1004,
perc_seniors_below_poverty_1y,2013,20,Montgomery County,24031,0.069691628,9449,135583
perc_seniors_below_poverty_1y,2013,20,Prince George's County,24033,0.069891863,6741,96449
perc_seniors_below_poverty_1y,2013,20,St. Mary's County,24037,,744,
perc_seniors_below_poverty_1y,2013,20,Washington County,24043,,1608,
perc_seniors_below_poverty_1y,2013,20,Wicomico County,24045,,1252,
perc_seniors_below_poverty_1y,2013,21,Barnstable County,25001,,3503,
perc_seniors_below_poverty_1y,2013,21,Berkshire County,25003,,2610,
perc_seniors_below_poverty_1y,2013,21,Bristol County,25005,0.109435156,9352,85457
perc_seniors_below_poverty_1y,2013,21,Essex County,25009,0.086816944,10087,116187
perc_seniors_below_poverty_1y,2013,21,Franklin County,25011,,930,
perc_seniors_below_poverty_1y,2013,21,Hampden County,25013,,5665,
perc_seniors_below_poverty_1y,2013,21,Hampshire County,25015,,2003,
perc_seniors_below_poverty_1y,2013,21,Middlesex County,25017,0.064970985,13952,214742
perc_seniors_below_poverty_1y,2013,21,Norfolk County,25021,0.065382183,6926,105931
perc_seniors_below_poverty_1y,2013,21,Plymouth County,25023,0.050396405,3992,79212
perc_seniors_below_poverty_1y,2013,21,Suffolk County,25025,0.174702242,14360,82197
perc_seniors_below_poverty_1y,2013,21,Worcester County,25027,0.086477734,9667,111786
perc_seniors_below_poverty_1y,2013,22,Allegan County,26005,,1501,
perc_seniors_below_poverty_1y,2013,22,Bay County,26017,,1840,
perc_seniors_below_poverty_1y,2013,22,Berrien County,26021,,2487,
perc_seniors_below_poverty_1y,2013,22,Calhoun County,26025,,1621,
perc_seniors_below_poverty_1y,2013,22,Clinton County,26037,,416,
perc_seniors_below_poverty_1y,2013,22,Eaton County,26045,,1268,
perc_seniors_below_poverty_1y,2013,22,Genesee County,26049,,4445,
perc_seniors_below_poverty_1y,2013,22,Grand Traverse County,26055,,674,
perc_seniors_below_poverty_1y,2013,22,Ingham County,26065,,2041,
perc_seniors_below_poverty_1y,2013,22,Isabella County,26073,,842,
perc_seniors_below_poverty_1y,2013,22,Jackson County,26075,,1741,
perc_seniors_below_poverty_1y,2013,22,Kalamazoo County,26077,,2539,
perc_seniors_below_poverty_1y,2013,22,Kent County,26081,0.077060908,5720,74227
perc_seniors_below_poverty_1y,2013,22,Lapeer County,26087,,470,
perc_seniors_below_poverty_1y,2013,22,Lenawee County,26091,,1342,
perc_seniors_below_poverty_1y,2013,22,Livingston County,26093,,899,
perc_seniors_below_poverty_1y,2013,22,Macomb County,26099,0.068571866,8926,130170
perc_seniors_below_poverty_1y,2013,22,Marquette County,26103,,929,
perc_seniors_below_poverty_1y,2013,22,Midland County,26111,,1251,
perc_seniors_below_poverty_1y,2013,22,Monroe County,26115,,770,
perc_seniors_below_poverty_1y,2013,22,Muskegon County,26121,,3107,
perc_seniors_below_poverty_1y,2013,22,Oakland County,26125,0.067191914,12076,179724
perc_seniors_below_poverty_1y,2013,22,Ottawa County,26139,,1629,
perc_seniors_below_poverty_1y,2013,22,Saginaw County,26145,,2587,
perc_seniors_below_poverty_1y,2013,22,Shiawassee County,26155,,600,
perc_seniors_below_poverty_1y,2013,22,St. Clair County,26147,,2220,
perc_seniors_below_poverty_1y,2013,22,Van Buren County,26159,,922,
perc_seniors_below_poverty_1y,2013,22,Washtenaw County,26161,,2483,
perc_seniors_below_poverty_1y,2013,22,Wayne County,26163,0.128489971,30917,240618
perc_seniors_below_poverty_1y,2013,23,Anoka County,27003,,2005,
perc_seniors_below_poverty_1y,2013,23,Blue Earth County,27013,,735,
perc_seniors_below_poverty_1y,2013,23,Carver County,27019,,527,
perc_seniors_below_poverty_1y,2013,23,Dakota County,27037,,2716,
perc_seniors_below_poverty_1y,2013,23,Hennepin County,27053,0.068970501,10023,145323
perc_seniors_below_poverty_1y,2013,23,Olmsted County,27109,,790,
perc_seniors_below_poverty_1y,2013,23,Ramsey County,27123,0.087557741,5819,66459
perc_seniors_below_poverty_1y,2013,23,Rice County,27131,,562,
perc_seniors_below_poverty_1y,2013,23,Scott County,27139,,637,
perc_seniors_below_poverty_1y,2013,23,Sherburne County,27141,,224,
perc_seniors_below_poverty_1y,2013,23,St. Louis County,27137,,2336,
perc_seniors_below_poverty_1y,2013,23,Stearns County,27145,,1462,
perc_seniors_below_poverty_1y,2013,23,Washington County,27163,,1021,
perc_seniors_below_poverty_1y,2013,23,Wright County,27171,,1051,
perc_seniors_below_poverty_1y,2013,24,DeSoto County,28033,,2346,
perc_seniors_below_poverty_1y,2013,24,Forrest County,28035,,1063,
perc_seniors_below_poverty_1y,2013,24,Harrison County,28047,,2848,
perc_seniors_below_poverty_1y,2013,24,Hinds County,28049,,5591,
perc_seniors_below_poverty_1y,2013,24,Jackson County,28059,,1784,
perc_seniors_below_poverty_1y,2013,24,Jones County,28067,,1602,
perc_seniors_below_poverty_1y,2013,24,Lauderdale County,28075,,1398,
perc_seniors_below_poverty_1y,2013,24,Lee County,28081,,773,
perc_seniors_below_poverty_1y,2013,24,Madison County,28089,,1093,
perc_seniors_below_poverty_1y,2013,24,Rankin County,28121,,1405,
perc_seniors_below_poverty_1y,2013,25,Boone County,29019,,1430,
perc_seniors_below_poverty_1y,2013,25,Buchanan County,29021,,741,
perc_seniors_below_poverty_1y,2013,25,Cape Girardeau County,29031,,814,
perc_seniors_below_poverty_1y,2013,25,Cass County,29037,,731,
perc_seniors_below_poverty_1y,2013,25,Christian County,29043,,685,
