measure label,year,state,county,fips,perc_seniors_below_poverty_1y2013,numerator,denominator
perc_seniors_below_poverty_1y,2013, Virginia,Fauquier County,51061,,646,
perc_seniors_below_poverty_1y,2013, Virginia,Frederick County,51069,,337,
perc_seniors_below_poverty_1y,2013, Virginia,Hampton city,51650,,1384,
perc_seniors_below_poverty_1y,2013, Virginia,Hanover County,51085,,742,
perc_seniors_below_poverty_1y,2013, Virginia,Henrico County,51087,,2611,
perc_seniors_below_poverty_1y,2013, Virginia,James City County,51095,,378,
perc_seniors_below_poverty_1y,2013, Virginia,Loudoun County,51107,,1015,
perc_seniors_below_poverty_1y,2013, Virginia,Lynchburg city,51680,,783,
perc_seniors_below_poverty_1y,2013, Virginia,Montgomery County,51121,,257,
perc_seniors_below_poverty_1y,2013, Virginia,Newport News city,51700,,2099,
perc_seniors_below_poverty_1y,2013, Virginia,Norfolk city,51710,,2661,
perc_seniors_below_poverty_1y,2013, Virginia,Portsmouth city,51740,,1037,
perc_seniors_below_poverty_1y,2013, Virginia,Prince William County,51153,,1221,
perc_seniors_below_poverty_1y,2013, Virginia,Richmond city,51760,,3662,
perc_seniors_below_poverty_1y,2013, Virginia,Roanoke County,51161,,1195,
perc_seniors_below_poverty_1y,2013, Virginia,Roanoke city,51770,,1194,
perc_seniors_below_poverty_1y,2013, Virginia,Rockingham County,51165,,800,
perc_seniors_below_poverty_1y,2013, Virginia,Spotsylvania County,51177,,1015,
perc_seniors_below_poverty_1y,2013, Virginia,Stafford County,51179,,612,
perc_seniors_below_poverty_1y,2013, Virginia,Suffolk city,51800,,670,
perc_seniors_below_poverty_1y,2013, Virginia,Virginia Beach city,51810,,3738,
perc_seniors_below_poverty_1y,2013, Virginia,York County,51199,,373,
perc_seniors_below_poverty_1y,2013, Washington,Benton County,53005,,2305,
perc_seniors_below_poverty_1y,2013, Washington,Chelan County,53007,,1624,
perc_seniors_below_poverty_1y,2013, Washington,Clallam County,53009,,1492,
perc_seniors_below_poverty_1y,2013, Washington,Clark County,53011,,3581,
perc_seniors_below_poverty_1y,2013, Washington,Cowlitz County,53015,,883,
perc_seniors_below_poverty_1y,2013, Washington,Franklin County,53021,,800,
perc_seniors_below_poverty_1y,2013, Washington,Grant County,53025,,1420,
perc_seniors_below_poverty_1y,2013, Washington,Grays Harbor County,53027,,1025,
perc_seniors_below_poverty_1y,2013, Washington,Island County,53029,,514,
perc_seniors_below_poverty_1y,2013, Washington,King County,53033,0.092305668,22478,243517
perc_seniors_below_poverty_1y,2013, Washington,Kitsap County,53035,,2280,
perc_seniors_below_poverty_1y,2013, Washington,Lewis County,53041,,776,
perc_seniors_below_poverty_1y,2013, Washington,Pierce County,53053,0.073828436,7425,100571
perc_seniors_below_poverty_1y,2013, Washington,Skagit County,53057,,1959,
perc_seniors_below_poverty_1y,2013, Washington,Snohomish County,53061,0.084539011,7374,87226
perc_seniors_below_poverty_1y,2013, Washington,Spokane County,53063,,4577,
perc_seniors_below_poverty_1y,2013, Washington,Thurston County,53067,,2148,
perc_seniors_below_poverty_1y,2013, Washington,Whatcom County,53073,,2799,
perc_seniors_below_poverty_1y,2013, Washington,Yakima County,53077,,2769,
perc_seniors_below_poverty_1y,2013, West Virginia,Berkeley County,54003,,1132,
perc_seniors_below_poverty_1y,2013, West Virginia,Cabell County,54011,,1741,
perc_seniors_below_poverty_1y,2013, West Virginia,Harrison County,54033,,584,
perc_seniors_below_poverty_1y,2013, West Virginia,Kanawha County,54039,,1886,
perc_seniors_below_poverty_1y,2013, West Virginia,Monongalia County,54061,,719,
perc_seniors_below_poverty_1y,2013, West Virginia,Raleigh County,54081,,1284,
perc_seniors_below_poverty_1y,2013, West Virginia,Wood County,54107,,1768,
perc_seniors_below_poverty_1y,2013, Wisconsin,Brown County,55009,,3099,
perc_seniors_below_poverty_1y,2013, Wisconsin,Dane County,55025,,3509,
perc_seniors_below_poverty_1y,2013, Wisconsin,Dodge County,55027,,1187,
perc_seniors_below_poverty_1y,2013, Wisconsin,Eau Claire County,55035,,1370,
perc_seniors_below_poverty_1y,2013, Wisconsin,Fond du Lac County,55039,,1315,
perc_seniors_below_poverty_1y,2013, Wisconsin,Jefferson County,55055,,1363,
perc_seniors_below_poverty_1y,2013, Wisconsin,Kenosha County,55059,,2008,
perc_seniors_below_poverty_1y,2013, Wisconsin,La Crosse County,55063,,1159,
perc_seniors_below_poverty_1y,2013, Wisconsin,Manitowoc County,55071,,1582,
perc_seniors_below_poverty_1y,2013, Wisconsin,Marathon County,55073,,1793,
perc_seniors_below_poverty_1y,2013, Wisconsin,Milwaukee County,55079,0.110551924,12609,114055
perc_seniors_below_poverty_1y,2013, Wisconsin,Outagamie County,55087,,1716,
perc_seniors_below_poverty_1y,2013, Wisconsin,Ozaukee County,55089,,892,
perc_seniors_below_poverty_1y,2013, Wisconsin,Portage County,55097,,640,
perc_seniors_below_poverty_1y,2013, Wisconsin,Racine County,55101,,2298,
perc_seniors_below_poverty_1y,2013, Wisconsin,Rock County,55105,,2038,
perc_seniors_below_poverty_1y,2013, Wisconsin,Sheboygan County,55117,,1205,
perc_seniors_below_poverty_1y,2013, Wisconsin,St. Croix County,55109,,1065,
perc_seniors_below_poverty_1y,2013, Wisconsin,Walworth County,55127,,1656,
perc_seniors_below_poverty_1y,2013, Wisconsin,Washington County,55131,,1222,
perc_seniors_below_poverty_1y,2013, Wisconsin,Waukesha County,55133,,3799,
perc_seniors_below_poverty_1y,2013, Wisconsin,Winnebago County,55139,,2040,
perc_seniors_below_poverty_1y,2013, Wisconsin,Wood County,55141,,867,
perc_seniors_below_poverty_1y,2013, Wyoming,Laramie County,56021,,526,
perc_seniors_below_poverty_1y,2013, Wyoming,Natrona County,56025,,774,
