measure label,year,state,county,fips,perc_seniors_below_poverty_1y2014,numerator,denominator
perc_seniors_below_poverty_1y,2014, Arkansas,Pulaski County,5119,,3135,
perc_seniors_below_poverty_1y,2014, Arkansas,Saline County,5125,,723,
perc_seniors_below_poverty_1y,2014, Arkansas,Sebastian County,5131,,1992,
perc_seniors_below_poverty_1y,2014, Arkansas,Washington County,5143,,3504,
perc_seniors_below_poverty_1y,2014, Arkansas,White County,5145,,1652,
perc_seniors_below_poverty_1y,2014, California,Alameda County,6001,0.10491477,21080,200925
perc_seniors_below_poverty_1y,2014, California,Butte County,6007,,3346,
perc_seniors_below_poverty_1y,2014, California,Contra Costa County,6013,0.058781818,9284,157940
perc_seniors_below_poverty_1y,2014, California,El Dorado County,6017,,1696,
perc_seniors_below_poverty_1y,2014, California,Fresno County,6019,0.14102079,15293,108445
perc_seniors_below_poverty_1y,2014, California,Humboldt County,6023,,1357,
perc_seniors_below_poverty_1y,2014, California,Imperial County,6025,,3699,
perc_seniors_below_poverty_1y,2014, California,Kern County,6029,0.135328263,11704,86486
perc_seniors_below_poverty_1y,2014, California,Kings County,6031,,1543,
perc_seniors_below_poverty_1y,2014, California,Lake County,6033,,835,
perc_seniors_below_poverty_1y,2014, California,Los Angeles County,6037,0.136335582,168103,1233009
perc_seniors_below_poverty_1y,2014, California,Madera County,6039,,2205,
perc_seniors_below_poverty_1y,2014, California,Marin County,6041,,2500,
perc_seniors_below_poverty_1y,2014, California,Mendocino County,6045,,1209,
perc_seniors_below_poverty_1y,2014, California,Merced County,6047,,2962,
perc_seniors_below_poverty_1y,2014, California,Monterey County,6053,,4851,
perc_seniors_below_poverty_1y,2014, California,Napa County,6055,,1702,
perc_seniors_below_poverty_1y,2014, California,Nevada County,6057,,875,
perc_seniors_below_poverty_1y,2014, California,Orange County,6059,0.086717859,35845,413352
perc_seniors_below_poverty_1y,2014, California,Placer County,6061,,4427,
perc_seniors_below_poverty_1y,2014, California,Riverside County,6065,0.104587026,32158,307476
perc_seniors_below_poverty_1y,2014, California,Sacramento County,6067,0.103523523,19594,189271
perc_seniors_below_poverty_1y,2014, California,San Bernardino County,6071,0.110947408,24172,217869
perc_seniors_below_poverty_1y,2014, California,San Diego County,6073,0.093244128,38662,414632
perc_seniors_below_poverty_1y,2014, California,San Francisco County,6075,0.120978631,14869,122906
perc_seniors_below_poverty_1y,2014, California,San Joaquin County,6077,0.097689152,8235,84298
perc_seniors_below_poverty_1y,2014, California,San Luis Obispo County,6079,,2927,
perc_seniors_below_poverty_1y,2014, California,San Mateo County,6081,0.061029829,6795,111339
perc_seniors_below_poverty_1y,2014, California,Santa Barbara County,6083,,3875,
perc_seniors_below_poverty_1y,2014, California,Santa Clara County,6085,0.090126365,20862,231475
perc_seniors_below_poverty_1y,2014, California,Santa Cruz County,6087,,2655,
perc_seniors_below_poverty_1y,2014, California,Shasta County,6089,,2328,
perc_seniors_below_poverty_1y,2014, California,Solano County,6095,,3509,
perc_seniors_below_poverty_1y,2014, California,Sonoma County,6097,0.077251136,6376,82536
perc_seniors_below_poverty_1y,2014, California,Stanislaus County,6099,,6772,
perc_seniors_below_poverty_1y,2014, California,Sutter County,6101,,1723,
perc_seniors_below_poverty_1y,2014, California,Tulare County,6107,,6812,
perc_seniors_below_poverty_1y,2014, California,Ventura County,6111,0.084355481,9697,114954
perc_seniors_below_poverty_1y,2014, California,Yolo County,6113,,2532,
perc_seniors_below_poverty_1y,2014, California,Yuba County,6115,,1701,
perc_seniors_below_poverty_1y,2014, Colorado,Adams County,8001,,3129,
perc_seniors_below_poverty_1y,2014, Colorado,Arapahoe County,8005,0.063256204,4653,73558
perc_seniors_below_poverty_1y,2014, Colorado,Boulder County,8013,,2594,
perc_seniors_below_poverty_1y,2014, Colorado,Denver County,8031,0.104170702,7528,72266
perc_seniors_below_poverty_1y,2014, Colorado,Douglas County,8035,,955,
perc_seniors_below_poverty_1y,2014, Colorado,El Paso County,8041,0.06311889,4787,75841
perc_seniors_below_poverty_1y,2014, Colorado,Jefferson County,8059,0.059166025,4837,81753
perc_seniors_below_poverty_1y,2014, Colorado,Larimer County,8069,,2680,
perc_seniors_below_poverty_1y,2014, Colorado,Mesa County,8077,,1816,
perc_seniors_below_poverty_1y,2014, Colorado,Pueblo County,8101,,2924,
perc_seniors_below_poverty_1y,2014, Colorado,Weld County,8123,,1727,
perc_seniors_below_poverty_1y,2014, Connecticut,Fairfield County,9001,0.073307715,9959,135852
perc_seniors_below_poverty_1y,2014, Connecticut,Hartford County,9003,0.087614581,12301,140399
perc_seniors_below_poverty_1y,2014, Connecticut,Litchfield County,9005,,1992,
perc_seniors_below_poverty_1y,2014, Connecticut,Middlesex County,9007,,1182,
perc_seniors_below_poverty_1y,2014, Connecticut,New Haven County,9009,0.080910265,10869,134334
perc_seniors_below_poverty_1y,2014, Connecticut,New London County,9011,,2706,
perc_seniors_below_poverty_1y,2014, Connecticut,Tolland County,9013,,1027,
perc_seniors_below_poverty_1y,2014, Connecticut,Windham County,9015,,1338,
perc_seniors_below_poverty_1y,2014, Delaware,Kent County,10001,,1978,
perc_seniors_below_poverty_1y,2014, Delaware,New Castle County,10003,0.080167443,6090,75966
perc_seniors_below_poverty_1y,2014, Delaware,Sussex County,10005,,3115,
perc_seniors_below_poverty_1y,2014, District of Columbia,District of Columbia,11001,0.140602961,10470,74465
perc_seniors_below_poverty_1y,2014, Florida,Alachua County,12001,,3103,
perc_seniors_below_poverty_1y,2014, Florida,Bay County,12005,,3208,
perc_seniors_below_poverty_1y,2014, Florida,Brevard County,12009,0.075715013,9541,126012
perc_seniors_below_poverty_1y,2014, Florida,Broward County,12011,0.117848039,33802,286827
perc_seniors_below_poverty_1y,2014, Florida,Charlotte County,12015,,4213,
perc_seniors_below_poverty_1y,2014, Florida,Citrus County,12017,,5026,
perc_seniors_below_poverty_1y,2014, Florida,Clay County,12019,,2068,
perc_seniors_below_poverty_1y,2014, Florida,Collier County,12021,,6054,
perc_seniors_below_poverty_1y,2014, Florida,Columbia County,12023,,1775,
perc_seniors_below_poverty_1y,2014, Florida,Duval County,12031,0.113801219,13053,114700
perc_seniors_below_poverty_1y,2014, Florida,Escambia County,12033,,3274,
perc_seniors_below_poverty_1y,2014, Florida,Flagler County,12035,,2314,
perc_seniors_below_poverty_1y,2014, Florida,Hernando County,12053,,4355,
perc_seniors_below_poverty_1y,2014, Florida,Highlands County,12055,,3144,
perc_seniors_below_poverty_1y,2014, Florida,Hillsborough County,12057,0.114768639,19800,172521
perc_seniors_below_poverty_1y,2014, Florida,Indian River County,12061,,3763,
perc_seniors_below_poverty_1y,2014, Florida,Lake County,12069,,6564,
perc_seniors_below_poverty_1y,2014, Florida,Lee County,12071,0.076520391,13638,178227
perc_seniors_below_poverty_1y,2014, Florida,Leon County,12073,,3037,
perc_seniors_below_poverty_1y,2014, Florida,Manatee County,12081,,7308,
perc_seniors_below_poverty_1y,2014, Florida,Marion County,12083,,7656,
perc_seniors_below_poverty_1y,2014, Florida,Martin County,12085,,1728,
perc_seniors_below_poverty_1y,2014, Florida,Miami-Dade County,12086,0.205829814,83302,404713
perc_seniors_below_poverty_1y,2014, Florida,Monroe County,12087,,1958,
perc_seniors_below_poverty_1y,2014, Florida,Nassau County,12089,,1046,
perc_seniors_below_poverty_1y,2014, Florida,Okaloosa County,12091,,1684,
perc_seniors_below_poverty_1y,2014, Florida,Orange County,12095,0.10983438,14835,135067
perc_seniors_below_poverty_1y,2014, Florida,Osceola County,12097,,5250,
perc_seniors_below_poverty_1y,2014, Florida,Palm Beach County,12099,0.09418761,29917,317632
perc_seniors_below_poverty_1y,2014, Florida,Pasco County,12101,,9809,
perc_seniors_below_poverty_1y,2014, Florida,Pinellas County,12103,0.101699084,21895,215292
perc_seniors_below_poverty_1y,2014, Florida,Polk County,12105,0.1077151,13378,124198
perc_seniors_below_poverty_1y,2014, Florida,Putnam County,12107,,1999,
perc_seniors_below_poverty_1y,2014, Florida,Santa Rosa County,12113,,1172,
perc_seniors_below_poverty_1y,2014, Florida,Sarasota County,12115,,7490,
perc_seniors_below_poverty_1y,2014, Florida,Seminole County,12117,,5476,
perc_seniors_below_poverty_1y,2014, Florida,St. Johns County,12109,,1471,
perc_seniors_below_poverty_1y,2014, Florida,St. Lucie County,12111,,5341,
perc_seniors_below_poverty_1y,2014, Florida,Sumter County,12119,,2860,
perc_seniors_below_poverty_1y,2014, Florida,Volusia County,12127,0.082031414,9656,117711
perc_seniors_below_poverty_1y,2014, Georgia,Barrow County,13013,,509,
perc_seniors_below_poverty_1y,2014, Georgia,Bartow County,13015,,900,
perc_seniors_below_poverty_1y,2014, Georgia,Bibb County,13021,,2745,
perc_seniors_below_poverty_1y,2014, Georgia,Bulloch County,13031,,630,
perc_seniors_below_poverty_1y,2014, Georgia,Carroll County,13045,,1858,
perc_seniors_below_poverty_1y,2014, Georgia,Catoosa County,13047,,543,
perc_seniors_below_poverty_1y,2014, Georgia,Chatham County,13051,,2774,
perc_seniors_below_poverty_1y,2014, Georgia,Cherokee County,13057,,1444,
perc_seniors_below_poverty_1y,2014, Georgia,Clarke County,13059,,1381,
perc_seniors_below_poverty_1y,2014, Georgia,Clayton County,13063,,2473,
perc_seniors_below_poverty_1y,2014, Georgia,Cobb County,13067,0.061259005,4745,77458
perc_seniors_below_poverty_1y,2014, Georgia,Columbia County,13073,,595,
perc_seniors_below_poverty_1y,2014, Georgia,Coweta County,13077,,998,
perc_seniors_below_poverty_1y,2014, Georgia,DeKalb County,13089,0.101366013,7569,74670
perc_seniors_below_poverty_1y,2014, Georgia,Dougherty County,13095,,2505,
perc_seniors_below_poverty_1y,2014, Georgia,Douglas County,13097,,2286,
perc_seniors_below_poverty_1y,2014, Georgia,Fayette County,13113,,788,
perc_seniors_below_poverty_1y,2014, Georgia,Floyd County,13115,,1653,
perc_seniors_below_poverty_1y,2014, Georgia,Forsyth County,13117,,1324,
perc_seniors_below_poverty_1y,2014, Georgia,Fulton County,13121,0.111010492,11523,103801
perc_seniors_below_poverty_1y,2014, Georgia,Glynn County,13127,,798,
perc_seniors_below_poverty_1y,2014, Georgia,Gwinnett County,13135,0.073907569,5573,75405
perc_seniors_below_poverty_1y,2014, Georgia,Hall County,13139,,2478,
perc_seniors_below_poverty_1y,2014, Georgia,Henry County,13151,,2652,
perc_seniors_below_poverty_1y,2014, Georgia,Houston County,13153,,1193,
perc_seniors_below_poverty_1y,2014, Georgia,Liberty County,13179,,646,
perc_seniors_below_poverty_1y,2014, Georgia,Lowndes County,13185,,1180,
perc_seniors_below_poverty_1y,2014, Georgia,Muscogee County,13215,,3062,
perc_seniors_below_poverty_1y,2014, Georgia,Newton County,13217,,1337,
perc_seniors_below_poverty_1y,2014, Georgia,Paulding County,13223,,1060,
perc_seniors_below_poverty_1y,2014, Georgia,Richmond County,13245,,2664,
perc_seniors_below_poverty_1y,2014, Georgia,Rockdale County,13247,,804,
perc_seniors_below_poverty_1y,2014, Georgia,Troup County,13285,,1161,
perc_seniors_below_poverty_1y,2014, Georgia,Walker County,13295,,756,
perc_seniors_below_poverty_1y,2014, Georgia,Walton County,13297,,1544,
perc_seniors_below_poverty_1y,2014, Georgia,Whitfield County,13313,,1663,
perc_seniors_below_poverty_1y,2014, Hawaii,Hawaii County,15001,,3384,
perc_seniors_below_poverty_1y,2014, Hawaii,Honolulu County,15003,0.073273443,11484,156728
perc_seniors_below_poverty_1y,2014, Hawaii,Kauai County,15007,,1061,
perc_seniors_below_poverty_1y,2014, Hawaii,Maui County,15009,,2411,
perc_seniors_below_poverty_1y,2014, Idaho,Ada County,16001,,3997,
perc_seniors_below_poverty_1y,2014, Idaho,Bannock County,16005,,593,
perc_seniors_below_poverty_1y,2014, Idaho,Bonneville County,16019,,1062,
perc_seniors_below_poverty_1y,2014, Idaho,Canyon County,16027,,2640,
perc_seniors_below_poverty_1y,2014, Idaho,Kootenai County,16055,,2081,
perc_seniors_below_poverty_1y,2014, Idaho,Twin Falls County,16083,,1522,
perc_seniors_below_poverty_1y,2014, Illinois,Adams County,17001,,856,
perc_seniors_below_poverty_1y,2014, Illinois,Champaign County,17019,,1493,
perc_seniors_below_poverty_1y,2014, Illinois,Cook County,17031,0.11094062,75338,679084
perc_seniors_below_poverty_1y,2014, Illinois,DeKalb County,17037,,653,
perc_seniors_below_poverty_1y,2014, Illinois,DuPage County,17043,0.056768384,7125,125510
perc_seniors_below_poverty_1y,2014, Illinois,Kane County,17089,,2502,
perc_seniors_below_poverty_1y,2014, Illinois,Kankakee County,17091,,1671,
perc_seniors_below_poverty_1y,2014, Illinois,Kendall County,17093,,564,
perc_seniors_below_poverty_1y,2014, Illinois,LaSalle County,17099,,1750,
perc_seniors_below_poverty_1y,2014, Illinois,Lake County,17097,0.063221872,5430,85888
perc_seniors_below_poverty_1y,2014, Illinois,Macon County,17115,,1312,
perc_seniors_below_poverty_1y,2014, Illinois,Madison County,17119,,2691,
perc_seniors_below_poverty_1y,2014, Illinois,McHenry County,17111,,1239,
perc_seniors_below_poverty_1y,2014, Illinois,McLean County,17113,,1395,
perc_seniors_below_poverty_1y,2014, Illinois,Peoria County,17143,,2720,
perc_seniors_below_poverty_1y,2014, Illinois,Rock Island County,17161,,3388,
perc_seniors_below_poverty_1y,2014, Illinois,Sangamon County,17167,,1805,
perc_seniors_below_poverty_1y,2014, Illinois,St. Clair County,17163,,3363,
perc_seniors_below_poverty_1y,2014, Illinois,Tazewell County,17179,,923,
perc_seniors_below_poverty_1y,2014, Illinois,Vermilion County,17183,,908,
perc_seniors_below_poverty_1y,2014, Illinois,Will County,17197,0.040459175,3091,76398
perc_seniors_below_poverty_1y,2014, Illinois,Williamson County,17199,,689,
perc_seniors_below_poverty_1y,2014, Illinois,Winnebago County,17201,,3325,
perc_seniors_below_poverty_1y,2014, Indiana,Allen County,18003,,2785,
perc_seniors_below_poverty_1y,2014, Indiana,Bartholomew County,18005,,763,
perc_seniors_below_poverty_1y,2014, Indiana,Clark County,18019,,1172,
perc_seniors_below_poverty_1y,2014, Indiana,Delaware County,18035,,1590,
perc_seniors_below_poverty_1y,2014, Indiana,Elkhart County,18039,,1031,
perc_seniors_below_poverty_1y,2014, Indiana,Floyd County,18043,,992,
perc_seniors_below_poverty_1y,2014, Indiana,Grant County,18053,,1445,
perc_seniors_below_poverty_1y,2014, Indiana,Hamilton County,18057,,727,
perc_seniors_below_poverty_1y,2014, Indiana,Hancock County,18059,,127,
perc_seniors_below_poverty_1y,2014, Indiana,Hendricks County,18063,,770,
perc_seniors_below_poverty_1y,2014, Indiana,Howard County,18067,,963,
perc_seniors_below_poverty_1y,2014, Indiana,Johnson County,18081,,741,
perc_seniors_below_poverty_1y,2014, Indiana,Kosciusko County,18085,,599,
perc_seniors_below_poverty_1y,2014, Indiana,LaPorte County,18091,,1322,
perc_seniors_below_poverty_1y,2014, Indiana,Lake County,18089,,5395,
perc_seniors_below_poverty_1y,2014, Indiana,Madison County,18095,,1527,
perc_seniors_below_poverty_1y,2014, Indiana,Marion County,18097,0.082299575,8691,105602
perc_seniors_below_poverty_1y,2014, Indiana,Monroe County,18105,,638,
perc_seniors_below_poverty_1y,2014, Indiana,Morgan County,18109,,329,
perc_seniors_below_poverty_1y,2014, Indiana,Porter County,18127,,926,
perc_seniors_below_poverty_1y,2014, Indiana,St. Joseph County,18141,,2390,
perc_seniors_below_poverty_1y,2014, Indiana,Tippecanoe County,18157,,647,
perc_seniors_below_poverty_1y,2014, Indiana,Vanderburgh County,18163,,2074,
perc_seniors_below_poverty_1y,2014, Indiana,Vigo County,18167,,1292,
perc_seniors_below_poverty_1y,2014, Indiana,Wayne County,18177,,1097,
perc_seniors_below_poverty_1y,2014, Iowa,Black Hawk County,19013,,951,
perc_seniors_below_poverty_1y,2014, Iowa,Dallas County,19049,,309,
perc_seniors_below_poverty_1y,2014, Iowa,Dubuque County,19061,,1892,
perc_seniors_below_poverty_1y,2014, Iowa,Johnson County,19103,,910,
perc_seniors_below_poverty_1y,2014, Iowa,Linn County,19113,,1302,
perc_seniors_below_poverty_1y,2014, Iowa,Polk County,19153,,4330,
perc_seniors_below_poverty_1y,2014, Iowa,Pottawattamie County,19155,,828,
perc_seniors_below_poverty_1y,2014, Iowa,Scott County,19163,,1320,
perc_seniors_below_poverty_1y,2014, Iowa,Story County,19169,,223,
perc_seniors_below_poverty_1y,2014, Iowa,Woodbury County,19193,,944,
perc_seniors_below_poverty_1y,2014, Kansas,Butler County,20015,,647,
perc_seniors_below_poverty_1y,2014, Kansas,Douglas County,20045,,676,
perc_seniors_below_poverty_1y,2014, Kansas,Johnson County,20091,0.053746685,3932,73158
perc_seniors_below_poverty_1y,2014, Kansas,Leavenworth County,20103,,1078,
perc_seniors_below_poverty_1y,2014, Kansas,Riley County,20161,,72,
perc_seniors_below_poverty_1y,2014, Kansas,Sedgwick County,20173,0.086972557,5660,65078
perc_seniors_below_poverty_1y,2014, Kansas,Shawnee County,20177,,2335,
perc_seniors_below_poverty_1y,2014, Kansas,Wyandotte County,20209,,1767,
perc_seniors_below_poverty_1y,2014, Kentucky,Boone County,21015,,1510,
perc_seniors_below_poverty_1y,2014, Kentucky,Bullitt County,21029,,1099,
perc_seniors_below_poverty_1y,2014, Kentucky,Campbell County,21037,,1279,
perc_seniors_below_poverty_1y,2014, Kentucky,Christian County,21047,,726,
perc_seniors_below_poverty_1y,2014, Kentucky,Daviess County,21059,,1453,
perc_seniors_below_poverty_1y,2014, Kentucky,Fayette County,21067,,3187,
perc_seniors_below_poverty_1y,2014, Kentucky,Hardin County,21093,,1193,
perc_seniors_below_poverty_1y,2014, Kentucky,Jefferson County,21111,0.080945298,8926,110272
perc_seniors_below_poverty_1y,2014, Kentucky,Kenton County,21117,,1623,
perc_seniors_below_poverty_1y,2014, Kentucky,Madison County,21151,,812,
perc_seniors_below_poverty_1y,2014, Kentucky,McCracken County,21145,,910,
perc_seniors_below_poverty_1y,2014, Kentucky,Pike County,21195,,2474,
perc_seniors_below_poverty_1y,2014, Kentucky,Warren County,21227,,968,
perc_seniors_below_poverty_1y,2014, Louisiana,Ascension Parish,22005,,1583,
perc_seniors_below_poverty_1y,2014, Louisiana,Bossier Parish,22015,,1066,
perc_seniors_below_poverty_1y,2014, Louisiana,Caddo Parish,22017,,3845,
perc_seniors_below_poverty_1y,2014, Louisiana,Calcasieu Parish,22019,,2914,
perc_seniors_below_poverty_1y,2014, Louisiana,East Baton Rouge Parish,22033,,4785,
perc_seniors_below_poverty_1y,2014, Louisiana,Iberia Parish,22045,,1283,
perc_seniors_below_poverty_1y,2014, Louisiana,Jefferson Parish,22051,,6616,
perc_seniors_below_poverty_1y,2014, Louisiana,Lafayette Parish,22055,,2259,
perc_seniors_below_poverty_1y,2014, Louisiana,Lafourche Parish,22057,,1495,
perc_seniors_below_poverty_1y,2014, Louisiana,Livingston Parish,22063,,1302,
perc_seniors_below_poverty_1y,2014, Louisiana,Orleans Parish,22071,,8729,
perc_seniors_below_poverty_1y,2014, Louisiana,Ouachita Parish,22073,,2595,
perc_seniors_below_poverty_1y,2014, Louisiana,Rapides Parish,22079,,2272,
perc_seniors_below_poverty_1y,2014, Louisiana,St. Landry Parish,22097,,2392,
perc_seniors_below_poverty_1y,2014, Louisiana,St. Tammany Parish,22103,,2643,
perc_seniors_below_poverty_1y,2014, Louisiana,Tangipahoa Parish,22105,,2506,
perc_seniors_below_poverty_1y,2014, Louisiana,Terrebonne Parish,22109,,702,
perc_seniors_below_poverty_1y,2014, Maine,Androscoggin County,23001,,1720,
perc_seniors_below_poverty_1y,2014, Maine,Aroostook County,23003,,1819,
perc_seniors_below_poverty_1y,2014, Maine,Cumberland County,23005,,3373,
perc_seniors_below_poverty_1y,2014, Maine,Kennebec County,23011,,2048,
perc_seniors_below_poverty_1y,2014, Maine,Penobscot County,23019,,1994,
perc_seniors_below_poverty_1y,2014, Maine,York County,23031,,2671,
perc_seniors_below_poverty_1y,2014, Maryland,Allegany County,24001,,940,
perc_seniors_below_poverty_1y,2014, Maryland,Anne Arundel County,24003,0.039293803,2949,75050
perc_seniors_below_poverty_1y,2014, Maryland,Baltimore County,24005,0.071016729,9287,130772
perc_seniors_below_poverty_1y,2014, Maryland,Baltimore city,24510,0.161341205,12376,76707
perc_seniors_below_poverty_1y,2014, Maryland,Calvert County,24009,,1387,
perc_seniors_below_poverty_1y,2014, Maryland,Carroll County,24013,,1030,
perc_seniors_below_poverty_1y,2014, Maryland,Cecil County,24015,,1179,
perc_seniors_below_poverty_1y,2014, Maryland,Charles County,24017,,1183,
perc_seniors_below_poverty_1y,2014, Maryland,Frederick County,24021,,1909,
perc_seniors_below_poverty_1y,2014, Maryland,Harford County,24025,,2421,
perc_seniors_below_poverty_1y,2014, Maryland,Howard County,24027,,2265,
perc_seniors_below_poverty_1y,2014, Maryland,Montgomery County,24031,0.063355699,8931,140966
perc_seniors_below_poverty_1y,2014, Maryland,Prince George's County,24033,0.058873069,6012,102118
perc_seniors_below_poverty_1y,2014, Maryland,St. Mary's County,24037,,832,
perc_seniors_below_poverty_1y,2014, Maryland,Washington County,24043,,1662,
perc_seniors_below_poverty_1y,2014, Maryland,Wicomico County,24045,,1038,
perc_seniors_below_poverty_1y,2014, Massachusetts,Barnstable County,25001,,3273,
perc_seniors_below_poverty_1y,2014, Massachusetts,Berkshire County,25003,,1793,
perc_seniors_below_poverty_1y,2014, Massachusetts,Bristol County,25005,0.105580002,9190,87043
perc_seniors_below_poverty_1y,2014, Massachusetts,Essex County,25009,0.096544504,11525,119375
perc_seniors_below_poverty_1y,2014, Massachusetts,Franklin County,25011,,724,
perc_seniors_below_poverty_1y,2014, Massachusetts,Hampden County,25013,,7398,
perc_seniors_below_poverty_1y,2014, Massachusetts,Hampshire County,25015,,1925,
perc_seniors_below_poverty_1y,2014, Massachusetts,Middlesex County,25017,0.079513364,17483,219875
perc_seniors_below_poverty_1y,2014, Massachusetts,Norfolk County,25021,0.069695123,7553,108372
perc_seniors_below_poverty_1y,2014, Massachusetts,Plymouth County,25023,0.044279724,3644,82295
perc_seniors_below_poverty_1y,2014, Massachusetts,Suffolk County,25025,0.177521467,14945,84187
perc_seniors_below_poverty_1y,2014, Massachusetts,Worcester County,25027,0.091823854,10549,114883
perc_seniors_below_poverty_1y,2014, Michigan,Allegan County,26005,,1358,
perc_seniors_below_poverty_1y,2014, Michigan,Bay County,26017,,1728,
perc_seniors_below_poverty_1y,2014, Michigan,Berrien County,26021,,2087,
perc_seniors_below_poverty_1y,2014, Michigan,Calhoun County,26025,,1608,
perc_seniors_below_poverty_1y,2014, Michigan,Clinton County,26037,,320,
perc_seniors_below_poverty_1y,2014, Michigan,Eaton County,26045,,1286,
perc_seniors_below_poverty_1y,2014, Michigan,Genesee County,26049,,4708,
perc_seniors_below_poverty_1y,2014, Michigan,Grand Traverse County,26055,,981,
perc_seniors_below_poverty_1y,2014, Michigan,Ingham County,26065,,2452,
perc_seniors_below_poverty_1y,2014, Michigan,Isabella County,26073,,510,
perc_seniors_below_poverty_1y,2014, Michigan,Jackson County,26075,,1651,
perc_seniors_below_poverty_1y,2014, Michigan,Kalamazoo County,26077,,2332,
perc_seniors_below_poverty_1y,2014, Michigan,Kent County,26081,0.070424177,5429,77090
perc_seniors_below_poverty_1y,2014, Michigan,Lapeer County,26087,,1149,
perc_seniors_below_poverty_1y,2014, Michigan,Lenawee County,26091,,666,
perc_seniors_below_poverty_1y,2014, Michigan,Livingston County,26093,,1320,
perc_seniors_below_poverty_1y,2014, Michigan,Macomb County,26099,0.066481933,8901,133886
perc_seniors_below_poverty_1y,2014, Michigan,Marquette County,26103,,972,
perc_seniors_below_poverty_1y,2014, Michigan,Midland County,26111,,1042,
perc_seniors_below_poverty_1y,2014, Michigan,Monroe County,26115,,861,
perc_seniors_below_poverty_1y,2014, Michigan,Muskegon County,26121,,1945,
perc_seniors_below_poverty_1y,2014, Michigan,Oakland County,26125,0.073066227,13608,186242
perc_seniors_below_poverty_1y,2014, Michigan,Ottawa County,26139,,2350,
perc_seniors_below_poverty_1y,2014, Michigan,Saginaw County,26145,,2174,
perc_seniors_below_poverty_1y,2014, Michigan,Shiawassee County,26155,,970,
perc_seniors_below_poverty_1y,2014, Michigan,St. Clair County,26147,,1884,
perc_seniors_below_poverty_1y,2014, Michigan,Van Buren County,26159,,980,
perc_seniors_below_poverty_1y,2014, Michigan,Washtenaw County,26161,,2411,
perc_seniors_below_poverty_1y,2014, Michigan,Wayne County,26163,0.121045507,29500,243710
