measure label,year,state,county,fips,perc_seniors_below_poverty_1y,numerator,denominator
perc_seniors_below_poverty_1y,2012, California,Marin County,6041,,3081,
perc_seniors_below_poverty_1y,2012, California,Mendocino County,6045,,1267,
perc_seniors_below_poverty_1y,2012, California,Merced County,6047,,3025,
perc_seniors_below_poverty_1y,2012, California,Monterey County,6053,,3836,
perc_seniors_below_poverty_1y,2012, California,Napa County,6055,,1320,
perc_seniors_below_poverty_1y,2012, California,Nevada County,6057,,2069,
perc_seniors_below_poverty_1y,2012, California,Orange County,6059,0.08182402,31204,381355
perc_seniors_below_poverty_1y,2012, California,Placer County,6061,,3333,
perc_seniors_below_poverty_1y,2012, California,Riverside County,6065,0.095507316,26877,281413
perc_seniors_below_poverty_1y,2012, California,Sacramento County,6067,0.099429928,17180,172785
perc_seniors_below_poverty_1y,2012, California,San Bernardino County,6071,0.112885699,22441,198794
perc_seniors_below_poverty_1y,2012, California,San Diego County,6073,0.093261302,35424,379836
perc_seniors_below_poverty_1y,2012, California,San Francisco County,6075,0.157231882,18165,115530
perc_seniors_below_poverty_1y,2012, California,San Joaquin County,6077,0.092722155,7183,77468
perc_seniors_below_poverty_1y,2012, California,San Luis Obispo County,6079,,3045,
perc_seniors_below_poverty_1y,2012, California,San Mateo County,6081,0.060158547,6200,103061
perc_seniors_below_poverty_1y,2012, California,Santa Barbara County,6083,,4845,
perc_seniors_below_poverty_1y,2012, California,Santa Clara County,6085,0.091443725,19514,213399
perc_seniors_below_poverty_1y,2012, California,Santa Cruz County,6087,,2426,
perc_seniors_below_poverty_1y,2012, California,Shasta County,6089,,3429,
perc_seniors_below_poverty_1y,2012, California,Solano County,6095,,4581,
perc_seniors_below_poverty_1y,2012, California,Sonoma County,6097,,5245,
perc_seniors_below_poverty_1y,2012, California,Stanislaus County,6099,,6140,
perc_seniors_below_poverty_1y,2012, California,Sutter County,6101,,2440,
perc_seniors_below_poverty_1y,2012, California,Tulare County,6107,,6433,
perc_seniors_below_poverty_1y,2012, California,Ventura County,6111,0.065486863,6905,105441
perc_seniors_below_poverty_1y,2012, California,Yolo County,6113,,1976,
perc_seniors_below_poverty_1y,2012, California,Yuba County,6115,,892,
perc_seniors_below_poverty_1y,2012, Colorado,Adams County,8001,,3331,
perc_seniors_below_poverty_1y,2012, Colorado,Arapahoe County,8005,0.062436447,4114,65891
perc_seniors_below_poverty_1y,2012, Colorado,Boulder County,8013,,1896,
perc_seniors_below_poverty_1y,2012, Colorado,Denver County,8031,0.112729892,7521,66717
perc_seniors_below_poverty_1y,2012, Colorado,Douglas County,8035,,1128,
perc_seniors_below_poverty_1y,2012, Colorado,El Paso County,8041,0.084466457,5833,69057
perc_seniors_below_poverty_1y,2012, Colorado,Jefferson County,8059,0.046144087,3419,74094
perc_seniors_below_poverty_1y,2012, Colorado,Larimer County,8069,,2108,
perc_seniors_below_poverty_1y,2012, Colorado,Mesa County,8077,,2977,
perc_seniors_below_poverty_1y,2012, Colorado,Pueblo County,8101,,2537,
perc_seniors_below_poverty_1y,2012, Colorado,Weld County,8123,,1946,
perc_seniors_below_poverty_1y,2012, Connecticut,Fairfield County,9001,0.062972546,8229,130676
perc_seniors_below_poverty_1y,2012, Connecticut,Hartford County,9003,0.076735988,10380,135269
perc_seniors_below_poverty_1y,2012, Connecticut,Litchfield County,9005,,1699,
perc_seniors_below_poverty_1y,2012, Connecticut,Middlesex County,9007,,1480,
perc_seniors_below_poverty_1y,2012, Connecticut,New Haven County,9009,0.075592384,9762,129140
perc_seniors_below_poverty_1y,2012, Connecticut,New London County,9011,,2035,
perc_seniors_below_poverty_1y,2012, Connecticut,Tolland County,9013,,594,
perc_seniors_below_poverty_1y,2012, Connecticut,Windham County,9015,,807,
perc_seniors_below_poverty_1y,2012, Delaware,Kent County,10001,,1007,
perc_seniors_below_poverty_1y,2012, Delaware,New Castle County,10003,0.080962151,5722,70675
perc_seniors_below_poverty_1y,2012, Delaware,Sussex County,10005,,3360,
perc_seniors_below_poverty_1y,2012, District of Columbia,District of Columbia,11001,0.115450412,8301,71901
perc_seniors_below_poverty_1y,2012, Florida,Alachua County,12001,,2277,
perc_seniors_below_poverty_1y,2012, Florida,Bay County,12005,,1835,
perc_seniors_below_poverty_1y,2012, Florida,Brevard County,12009,0.067226462,7934,118019
perc_seniors_below_poverty_1y,2012, Florida,Broward County,12011,0.13540566,36024,266045
perc_seniors_below_poverty_1y,2012, Florida,Charlotte County,12015,,3168,
perc_seniors_below_poverty_1y,2012, Florida,Citrus County,12017,,4204,
perc_seniors_below_poverty_1y,2012, Florida,Clay County,12019,,1537,
perc_seniors_below_poverty_1y,2012, Florida,Collier County,12021,,7250,
perc_seniors_below_poverty_1y,2012, Florida,Columbia County,12023,,588,
perc_seniors_below_poverty_1y,2012, Florida,Duval County,12031,0.095334843,9995,104841
perc_seniors_below_poverty_1y,2012, Florida,Escambia County,12033,,3315,
perc_seniors_below_poverty_1y,2012, Florida,Flagler County,12035,,2651,
perc_seniors_below_poverty_1y,2012, Florida,Hernando County,12053,,3832,
perc_seniors_below_poverty_1y,2012, Florida,Highlands County,12055,,3723,
perc_seniors_below_poverty_1y,2012, Florida,Hillsborough County,12057,0.126323164,20025,158522
perc_seniors_below_poverty_1y,2012, Florida,Indian River County,12061,,2699,
perc_seniors_below_poverty_1y,2012, Florida,Lake County,12069,,4844,
perc_seniors_below_poverty_1y,2012, Florida,Lee County,12071,0.067569159,10886,161109
perc_seniors_below_poverty_1y,2012, Florida,Leon County,12073,,2693,
perc_seniors_below_poverty_1y,2012, Florida,Manatee County,12081,,7070,
perc_seniors_below_poverty_1y,2012, Florida,Marion County,12083,,6431,
perc_seniors_below_poverty_1y,2012, Florida,Martin County,12085,,2277,
perc_seniors_below_poverty_1y,2012, Florida,Miami-Dade County,12086,0.202686846,76342,376650
perc_seniors_below_poverty_1y,2012, Florida,Monroe County,12087,,1290,
perc_seniors_below_poverty_1y,2012, Florida,Nassau County,12089,,442,
perc_seniors_below_poverty_1y,2012, Florida,Okaloosa County,12091,,1668,
perc_seniors_below_poverty_1y,2012, Florida,Orange County,12095,0.127473846,15581,122229
perc_seniors_below_poverty_1y,2012, Florida,Osceola County,12097,,3967,
perc_seniors_below_poverty_1y,2012, Florida,Palm Beach County,12099,0.081373982,24403,299887
perc_seniors_below_poverty_1y,2012, Florida,Pasco County,12101,,8332,
perc_seniors_below_poverty_1y,2012, Florida,Pinellas County,12103,0.07070975,14404,203706
perc_seniors_below_poverty_1y,2012, Florida,Polk County,12105,0.097429052,11312,116105
perc_seniors_below_poverty_1y,2012, Florida,Putnam County,12107,,1356,
perc_seniors_below_poverty_1y,2012, Florida,Santa Rosa County,12113,,1145,
perc_seniors_below_poverty_1y,2012, Florida,Sarasota County,12115,,8731,
perc_seniors_below_poverty_1y,2012, Florida,Seminole County,12117,,4461,
perc_seniors_below_poverty_1y,2012, Florida,St. Johns County,12109,,2595,
perc_seniors_below_poverty_1y,2012, Florida,St. Lucie County,12111,,4223,
perc_seniors_below_poverty_1y,2012, Florida,Sumter County,12119,,2464,
perc_seniors_below_poverty_1y,2012, Florida,Volusia County,12127,0.09870933,10883,110253
perc_seniors_below_poverty_1y,2012, Georgia,Barrow County,13013,,968,
perc_seniors_below_poverty_1y,2012, Georgia,Bartow County,13015,,2225,
perc_seniors_below_poverty_1y,2012, Georgia,Bibb County,13021,,2233,
perc_seniors_below_poverty_1y,2012, Georgia,Bulloch County,13031,,734,
perc_seniors_below_poverty_1y,2012, Georgia,Carroll County,13045,,2130,
perc_seniors_below_poverty_1y,2012, Georgia,Catoosa County,13047,,635,
perc_seniors_below_poverty_1y,2012, Georgia,Chatham County,13051,,2782,
perc_seniors_below_poverty_1y,2012, Georgia,Cherokee County,13057,,1877,
perc_seniors_below_poverty_1y,2012, Georgia,Clarke County,13059,,1121,
perc_seniors_below_poverty_1y,2012, Georgia,Clayton County,13063,,2453,
perc_seniors_below_poverty_1y,2012, Georgia,Cobb County,13067,0.048351776,3312,68498
perc_seniors_below_poverty_1y,2012, Georgia,Columbia County,13073,,1004,
perc_seniors_below_poverty_1y,2012, Georgia,Coweta County,13077,,1013,
perc_seniors_below_poverty_1y,2012, Georgia,DeKalb County,13089,0.126045063,8503,67460
perc_seniors_below_poverty_1y,2012, Georgia,Dougherty County,13095,,1862,
perc_seniors_below_poverty_1y,2012, Georgia,Douglas County,13097,,1186,
perc_seniors_below_poverty_1y,2012, Georgia,Fayette County,13113,,667,
perc_seniors_below_poverty_1y,2012, Georgia,Floyd County,13115,,2401,
perc_seniors_below_poverty_1y,2012, Georgia,Forsyth County,13117,,1468,
perc_seniors_below_poverty_1y,2012, Georgia,Fulton County,13121,0.117406487,10995,93649
perc_seniors_below_poverty_1y,2012, Georgia,Glynn County,13127,,1481,
perc_seniors_below_poverty_1y,2012, Georgia,Gwinnett County,13135,0.093089223,6071,65217
perc_seniors_below_poverty_1y,2012, Georgia,Hall County,13139,,2032,
perc_seniors_below_poverty_1y,2012, Georgia,Henry County,13151,,1089,
perc_seniors_below_poverty_1y,2012, Georgia,Houston County,13153,,2111,
perc_seniors_below_poverty_1y,2012, Georgia,Liberty County,13179,,540,
perc_seniors_below_poverty_1y,2012, Georgia,Lowndes County,13185,,928,
perc_seniors_below_poverty_1y,2012, Georgia,Muscogee County,13215,,3206,
perc_seniors_below_poverty_1y,2012, Georgia,Newton County,13217,,802,
perc_seniors_below_poverty_1y,2012, Georgia,Paulding County,13223,,1305,
perc_seniors_below_poverty_1y,2012, Georgia,Richmond County,13245,,2499,
perc_seniors_below_poverty_1y,2012, Georgia,Rockdale County,13247,,1031,
perc_seniors_below_poverty_1y,2012, Georgia,Troup County,13285,,952,
perc_seniors_below_poverty_1y,2012, Georgia,Walker County,13295,,1080,
perc_seniors_below_poverty_1y,2012, Georgia,Walton County,13297,,892,
perc_seniors_below_poverty_1y,2012, Georgia,Whitfield County,13313,,1531,
perc_seniors_below_poverty_1y,2012, Hawaii,Hawaii County,15001,,2665,
perc_seniors_below_poverty_1y,2012, Hawaii,Honolulu County,15003,0.067116506,9887,147311
perc_seniors_below_poverty_1y,2012, Hawaii,Kauai County,15007,,719,
perc_seniors_below_poverty_1y,2012, Hawaii,Maui County,15009,,830,
perc_seniors_below_poverty_1y,2012, Idaho,Ada County,16001,,3990,
perc_seniors_below_poverty_1y,2012, Idaho,Bannock County,16005,,720,
perc_seniors_below_poverty_1y,2012, Idaho,Bonneville County,16019,,982,
perc_seniors_below_poverty_1y,2012, Idaho,Canyon County,16027,,3036,
perc_seniors_below_poverty_1y,2012, Idaho,Kootenai County,16055,,1274,
perc_seniors_below_poverty_1y,2012, Idaho,Twin Falls County,16083,,832,
perc_seniors_below_poverty_1y,2012, Illinois,Adams County,17001,,737,
perc_seniors_below_poverty_1y,2012, Illinois,Champaign County,17019,,1346,
perc_seniors_below_poverty_1y,2012, Illinois,Cook County,17031,0.119585767,77485,647945
perc_seniors_below_poverty_1y,2012, Illinois,DeKalb County,17037,,306,
perc_seniors_below_poverty_1y,2012, Illinois,DuPage County,17043,0.055285886,6401,115780
perc_seniors_below_poverty_1y,2012, Illinois,Kane County,17089,,2492,
perc_seniors_below_poverty_1y,2012, Illinois,Kankakee County,17091,,1299,
perc_seniors_below_poverty_1y,2012, Illinois,Kendall County,17093,,750,
perc_seniors_below_poverty_1y,2012, Illinois,LaSalle County,17099,,1105,
perc_seniors_below_poverty_1y,2012, Illinois,Lake County,17097,0.05616929,4454,79296
perc_seniors_below_poverty_1y,2012, Illinois,Macon County,17115,,868,
perc_seniors_below_poverty_1y,2012, Illinois,Madison County,17119,,2020,
perc_seniors_below_poverty_1y,2012, Illinois,McHenry County,17111,,1889,
perc_seniors_below_poverty_1y,2012, Illinois,McLean County,17113,,1100,
perc_seniors_below_poverty_1y,2012, Illinois,Peoria County,17143,,2085,
perc_seniors_below_poverty_1y,2012, Illinois,Rock Island County,17161,,1390,
perc_seniors_below_poverty_1y,2012, Illinois,Sangamon County,17167,,1502,
perc_seniors_below_poverty_1y,2012, Illinois,St. Clair County,17163,,3355,
perc_seniors_below_poverty_1y,2012, Illinois,Tazewell County,17179,,1826,
perc_seniors_below_poverty_1y,2012, Illinois,Vermilion County,17183,,1253,
perc_seniors_below_poverty_1y,2012, Illinois,Will County,17197,0.062132552,4333,69738
perc_seniors_below_poverty_1y,2012, Illinois,Williamson County,17199,,646,
perc_seniors_below_poverty_1y,2012, Illinois,Winnebago County,17201,,2646,
perc_seniors_below_poverty_1y,2012, Indiana,Allen County,18003,,3313,
perc_seniors_below_poverty_1y,2012, Indiana,Bartholomew County,18005,,711,
perc_seniors_below_poverty_1y,2012, Indiana,Clark County,18019,,1012,
perc_seniors_below_poverty_1y,2012, Indiana,Delaware County,18035,,1210,
perc_seniors_below_poverty_1y,2012, Indiana,Elkhart County,18039,,2051,
perc_seniors_below_poverty_1y,2012, Indiana,Floyd County,18043,,945,
perc_seniors_below_poverty_1y,2012, Indiana,Grant County,18053,,1039,
perc_seniors_below_poverty_1y,2012, Indiana,Hamilton County,18057,,371,
perc_seniors_below_poverty_1y,2012, Indiana,Hancock County,18059,,315,
perc_seniors_below_poverty_1y,2012, Indiana,Hendricks County,18063,,409,
perc_seniors_below_poverty_1y,2012, Indiana,Howard County,18067,,294,
perc_seniors_below_poverty_1y,2012, Indiana,Johnson County,18081,,1165,
perc_seniors_below_poverty_1y,2012, Indiana,Kosciusko County,18085,,740,
perc_seniors_below_poverty_1y,2012, Indiana,LaPorte County,18091,,1795,
perc_seniors_below_poverty_1y,2012, Indiana,Lake County,18089,,5027,
perc_seniors_below_poverty_1y,2012, Indiana,Madison County,18095,,1058,
perc_seniors_below_poverty_1y,2012, Indiana,Marion County,18097,0.104163967,10454,100361
perc_seniors_below_poverty_1y,2012, Indiana,Monroe County,18105,,868,
perc_seniors_below_poverty_1y,2012, Indiana,Morgan County,18109,,264,
perc_seniors_below_poverty_1y,2012, Indiana,Porter County,18127,,1133,
perc_seniors_below_poverty_1y,2012, Indiana,St. Joseph County,18141,,2086,
perc_seniors_below_poverty_1y,2012, Indiana,Tippecanoe County,18157,,483,
perc_seniors_below_poverty_1y,2012, Indiana,Vanderburgh County,18163,,1777,
perc_seniors_below_poverty_1y,2012, Indiana,Vigo County,18167,,546,
perc_seniors_below_poverty_1y,2012, Indiana,Wayne County,18177,,1027,
perc_seniors_below_poverty_1y,2012, Iowa,Black Hawk County,19013,,870,
perc_seniors_below_poverty_1y,2012, Iowa,Dallas County,19049,,425,
perc_seniors_below_poverty_1y,2012, Iowa,Dubuque County,19061,,1461,
perc_seniors_below_poverty_1y,2012, Iowa,Johnson County,19103,,402,
perc_seniors_below_poverty_1y,2012, Iowa,Linn County,19113,,2219,
perc_seniors_below_poverty_1y,2012, Iowa,Polk County,19153,,2418,
perc_seniors_below_poverty_1y,2012, Iowa,Pottawattamie County,19155,,1282,
perc_seniors_below_poverty_1y,2012, Iowa,Scott County,19163,,1480,
perc_seniors_below_poverty_1y,2012, Iowa,Story County,19169,,399,
perc_seniors_below_poverty_1y,2012, Iowa,Woodbury County,19193,,1316,
perc_seniors_below_poverty_1y,2012, Kansas,Butler County,20015,,548,
perc_seniors_below_poverty_1y,2012, Kansas,Douglas County,20045,,539,
perc_seniors_below_poverty_1y,2012, Kansas,Johnson County,20091,0.039210625,2583,65875
perc_seniors_below_poverty_1y,2012, Kansas,Leavenworth County,20103,,470,
perc_seniors_below_poverty_1y,2012, Kansas,Riley County,20161,,78,
perc_seniors_below_poverty_1y,2012, Kansas,Sedgwick County,20173,,5205,
perc_seniors_below_poverty_1y,2012, Kansas,Shawnee County,20177,,1170,
perc_seniors_below_poverty_1y,2012, Kansas,Wyandotte County,20209,,1666,
perc_seniors_below_poverty_1y,2012, Kentucky,Boone County,21015,,933,
perc_seniors_below_poverty_1y,2012, Kentucky,Bullitt County,21029,,747,
perc_seniors_below_poverty_1y,2012, Kentucky,Campbell County,21037,,513,
perc_seniors_below_poverty_1y,2012, Kentucky,Christian County,21047,,665,
perc_seniors_below_poverty_1y,2012, Kentucky,Daviess County,21059,,1544,
perc_seniors_below_poverty_1y,2012, Kentucky,Fayette County,21067,,2089,
perc_seniors_below_poverty_1y,2012, Kentucky,Hardin County,21093,,1315,
perc_seniors_below_poverty_1y,2012, Kentucky,Jefferson County,21111,0.095802054,9966,104027
perc_seniors_below_poverty_1y,2012, Kentucky,Kenton County,21117,,1634,
perc_seniors_below_poverty_1y,2012, Kentucky,Madison County,21151,,1127,
perc_seniors_below_poverty_1y,2012, Kentucky,McCracken County,21145,,892,
perc_seniors_below_poverty_1y,2012, Kentucky,Pike County,21195,,1789,
perc_seniors_below_poverty_1y,2012, Kentucky,Warren County,21227,,1067,
perc_seniors_below_poverty_1y,2012, Louisiana,Ascension Parish,22005,,923,
perc_seniors_below_poverty_1y,2012, Louisiana,Bossier Parish,22015,,1054,
perc_seniors_below_poverty_1y,2012, Louisiana,Caddo Parish,22017,,3890,
perc_seniors_below_poverty_1y,2012, Louisiana,Calcasieu Parish,22019,,2032,
perc_seniors_below_poverty_1y,2012, Louisiana,East Baton Rouge Parish,22033,,4606,
perc_seniors_below_poverty_1y,2012, Louisiana,Iberia Parish,22045,,1087,
perc_seniors_below_poverty_1y,2012, Louisiana,Jefferson Parish,22051,,6943,
perc_seniors_below_poverty_1y,2012, Louisiana,Lafayette Parish,22055,,2177,
perc_seniors_below_poverty_1y,2012, Louisiana,Lafourche Parish,22057,,1404,
perc_seniors_below_poverty_1y,2012, Louisiana,Livingston Parish,22063,,1881,
perc_seniors_below_poverty_1y,2012, Louisiana,Orleans Parish,22071,,6947,
perc_seniors_below_poverty_1y,2012, Louisiana,Ouachita Parish,22073,,2615,
perc_seniors_below_poverty_1y,2012, Louisiana,Rapides Parish,22079,,1941,
perc_seniors_below_poverty_1y,2012, Louisiana,St. Landry Parish,22097,,1841,
perc_seniors_below_poverty_1y,2012, Louisiana,St. Tammany Parish,22103,,2883,
perc_seniors_below_poverty_1y,2012, Louisiana,Tangipahoa Parish,22105,,3397,
perc_seniors_below_poverty_1y,2012, Louisiana,Terrebonne Parish,22109,,1510,
perc_seniors_below_poverty_1y,2012, Maine,Androscoggin County,23001,,1434,
perc_seniors_below_poverty_1y,2012, Maine,Aroostook County,23003,,1696,
perc_seniors_below_poverty_1y,2012, Maine,Cumberland County,23005,,2356,
perc_seniors_below_poverty_1y,2012, Maine,Kennebec County,23011,,1123,
perc_seniors_below_poverty_1y,2012, Maine,Penobscot County,23019,,2471,
perc_seniors_below_poverty_1y,2012, Maine,York County,23031,,2722,
perc_seniors_below_poverty_1y,2012, Maryland,Allegany County,24001,,1114,
perc_seniors_below_poverty_1y,2012, Maryland,Anne Arundel County,24003,0.068774961,4804,69851
perc_seniors_below_poverty_1y,2012, Maryland,Baltimore County,24005,0.052443307,6480,123562
perc_seniors_below_poverty_1y,2012, Maryland,Baltimore city,24510,0.175698712,12988,73922
perc_seniors_below_poverty_1y,2012, Maryland,Calvert County,24009,,445,
perc_seniors_below_poverty_1y,2012, Maryland,Carroll County,24013,,1092,
perc_seniors_below_poverty_1y,2012, Maryland,Cecil County,24015,,763,
perc_seniors_below_poverty_1y,2012, Maryland,Charles County,24017,,1501,
perc_seniors_below_poverty_1y,2012, Maryland,Frederick County,24021,,1441,
perc_seniors_below_poverty_1y,2012, Maryland,Harford County,24025,,2373,
perc_seniors_below_poverty_1y,2012, Maryland,Howard County,24027,,1332,
perc_seniors_below_poverty_1y,2012, Maryland,Montgomery County,24031,0.062758707,8157,129974
perc_seniors_below_poverty_1y,2012, Maryland,Prince George's County,24033,0.072550364,6569,90544
perc_seniors_below_poverty_1y,2012, Maryland,St. Mary's County,24037,,326,
perc_seniors_below_poverty_1y,2012, Maryland,Washington County,24043,,2110,
perc_seniors_below_poverty_1y,2012, Maryland,Wicomico County,24045,,976,
perc_seniors_below_poverty_1y,2012, Massachusetts,Barnstable County,25001,,3902,
perc_seniors_below_poverty_1y,2012, Massachusetts,Berkshire County,25003,,1558,
perc_seniors_below_poverty_1y,2012, Massachusetts,Bristol County,25005,0.100828126,8328,82596
perc_seniors_below_poverty_1y,2012, Massachusetts,Essex County,25009,0.101543382,11369,111962
perc_seniors_below_poverty_1y,2012, Massachusetts,Franklin County,25011,,812,
perc_seniors_below_poverty_1y,2012, Massachusetts,Hampden County,25013,,6614,
perc_seniors_below_poverty_1y,2012, Massachusetts,Hampshire County,25015,,949,
perc_seniors_below_poverty_1y,2012, Massachusetts,Middlesex County,25017,0.068564177,14268,208097
perc_seniors_below_poverty_1y,2012, Massachusetts,Norfolk County,25021,0.073193952,7534,102932
perc_seniors_below_poverty_1y,2012, Massachusetts,Plymouth County,25023,,5061,
perc_seniors_below_poverty_1y,2012, Massachusetts,Suffolk County,25025,0.192818373,15524,80511
perc_seniors_below_poverty_1y,2012, Massachusetts,Worcester County,25027,0.091318116,9864,108018
perc_seniors_below_poverty_1y,2012, Michigan,Allegan County,26005,,1059,
perc_seniors_below_poverty_1y,2012, Michigan,Bay County,26017,,1765,
perc_seniors_below_poverty_1y,2012, Michigan,Berrien County,26021,,3031,
perc_seniors_below_poverty_1y,2012, Michigan,Calhoun County,26025,,2281,
perc_seniors_below_poverty_1y,2012, Michigan,Clinton County,26037,,514,
perc_seniors_below_poverty_1y,2012, Michigan,Eaton County,26045,,800,
perc_seniors_below_poverty_1y,2012, Michigan,Genesee County,26049,,4516,
perc_seniors_below_poverty_1y,2012, Michigan,Grand Traverse County,26055,,1114,
perc_seniors_below_poverty_1y,2012, Michigan,Ingham County,26065,,1817,
perc_seniors_below_poverty_1y,2012, Michigan,Isabella County,26073,,559,
perc_seniors_below_poverty_1y,2012, Michigan,Jackson County,26075,,1825,
perc_seniors_below_poverty_1y,2012, Michigan,Kalamazoo County,26077,,2506,
perc_seniors_below_poverty_1y,2012, Michigan,Kent County,26081,0.060702339,4337,71447
perc_seniors_below_poverty_1y,2012, Michigan,Lapeer County,26087,,665,
perc_seniors_below_poverty_1y,2012, Michigan,Lenawee County,26091,,1148,
perc_seniors_below_poverty_1y,2012, Michigan,Livingston County,26093,,910,
perc_seniors_below_poverty_1y,2012, Michigan,Macomb County,26099,0.078379631,9951,126959
perc_seniors_below_poverty_1y,2012, Michigan,Marquette County,26103,,852,
perc_seniors_below_poverty_1y,2012, Michigan,Midland County,26111,,648,
perc_seniors_below_poverty_1y,2012, Michigan,Monroe County,26115,,1192,
perc_seniors_below_poverty_1y,2012, Michigan,Muskegon County,26121,,1988,
perc_seniors_below_poverty_1y,2012, Michigan,Oakland County,26125,0.057572987,9947,172772
perc_seniors_below_poverty_1y,2012, Michigan,Ottawa County,26139,,1057,
perc_seniors_below_poverty_1y,2012, Michigan,Saginaw County,26145,,2677,
perc_seniors_below_poverty_1y,2012, Michigan,Shiawassee County,26155,,662,
perc_seniors_below_poverty_1y,2012, Michigan,St. Clair County,26147,,2171,
perc_seniors_below_poverty_1y,2012, Michigan,Van Buren County,26159,,848,
perc_seniors_below_poverty_1y,2012, Michigan,Washtenaw County,26161,,2267,
perc_seniors_below_poverty_1y,2012, Michigan,Wayne County,26163,0.128386363,30297,235983
perc_seniors_below_poverty_1y,2012, Minnesota,Anoka County,27003,,2278,
