state,county,value
California,Los Angeles,"3,452,901"
California,Madera,"49,329"
California,Marin,"111,351"
California,Mariposa,"10,241"
California,Mendocino,"40,434"
California,Merced,"83,828"
California,Modoc,"5,200"
California,Mono,"13,932"
California,Monterey,"139,326"
California,Napa,"54,851"
California,Nevada,"52,662"
California,Orange,"1,052,959"
California,Placer,"153,886"
California,Plumas,"15,590"
California,Riverside,"805,142"
California,Sacramento,"557,331"
California,San Benito,"17,930"
California,San Bernardino,"701,332"
California,San Diego,"1,169,496"
California,San Francisco,"378,186"
California,San Joaquin,"234,622"
California,San Luis Obispo,"117,784"
California,San Mateo,"271,499"
California,Santa Barbara,"153,254"
California,Santa Clara,"636,190"
California,Santa Cruz,"104,613"
California,Shasta,"77,453"
California,Sierra,"2,256"
California,Siskiyou,"23,981"
California,Solano,"153,180"
California,Sonoma,"205,078"
California,Stanislaus,"179,591"
California,Sutter,"33,908"
California,Tehama,"27,023"
California,Trinity,"8,705"
California,Tulare,"142,926"
California,Tuolumne,"31,277"
California,Ventura,"282,231"
California,Yolo,"75,348"
California,Yuba,"27,734"
Colorado,Adams,"163,512"
Colorado,Alamosa,"6,582"
Colorado,Arapahoe,"239,158"
Colorado,Archuleta,"8,774"
Colorado,Baca,"2,243"
Colorado,Bent,"2,219"
Colorado,Boulder,"127,704"
Colorado,Broomfield,"23,211"
Colorado,Chaffee,"10,099"
Colorado,Cheyenne,"1,047"
Colorado,Clear Creek,"5,672"
Colorado,Conejos,"4,272"
Colorado,Costilla,"2,618"
Colorado,Crowley,"1,551"
Colorado,Custer,"4,159"
Colorado,Delta,"14,504"
Colorado,Denver,"287,735"
Colorado,Dolores,"1,473"
Colorado,Douglas,"108,278"
Colorado,Eagle,"31,253"
Colorado,El Paso,"254,669"
Colorado,Elbert,"8,969"
Colorado,Fremont,"19,179"
Colorado,Garfield,"23,251"
Colorado,Gilpin,"3,519"
Colorado,Grand,"16,194"
Colorado,Gunnison,"11,443"
Colorado,Hinsdale,"1,473"
Colorado,Huerfano,"5,080"
Colorado,Jackson,"1,206"
Colorado,Jefferson,"230,487"
Colorado,Kiowa,781
Colorado,Kit Carson,"3,513"
Colorado,La Plata,"25,988"
Colorado,Lake,"4,394"
Colorado,Larimer,"133,905"
Colorado,Las Animas,"8,203"
Colorado,Lincoln,"2,305"
Colorado,Logan,"8,953"
Colorado,Mesa,"62,799"
Colorado,Mineral,"1,264"
Colorado,Moffat,"6,168"
Colorado,Montezuma,"12,008"
Colorado,Montrose,"18,204"
Colorado,Morgan,"11,440"
Colorado,Otero,"8,944"
Colorado,Ouray,"3,080"
Colorado,Park,"14,000"
Colorado,Phillips,"1,900"
Colorado,Pitkin,"12,940"
Colorado,Prowers,"5,907"
Colorado,Pueblo,"69,502"
Colorado,Rio Blanco,"3,260"
Colorado,Rio Grande,"6,620"
Colorado,Routt,"16,282"
Colorado,Saguache,"3,861"
Colorado,San Juan,719
Colorado,San Miguel,"6,663"
Colorado,Sedgwick,"1,312"
Colorado,Summit,"29,948"
Colorado,Teller,"12,652"
Colorado,Washington,"2,408"
Colorado,Weld,"96,879"
Colorado,Yuma,"4,446"
Connecticut,Fairfield,"361,272"
Connecticut,Hartford,"373,809"
Connecticut,Litchfield,"87,338"
Connecticut,Middlesex,"74,832"
Connecticut,New Haven,"361,726"
Connecticut,New London,"120,900"
Connecticut,Tolland,"58,067"
Connecticut,Windham,"49,051"
Delaware,Kent,"65,924"
Delaware,New Castle,"217,753"
Delaware,Sussex,"124,188"
District of Columbia,District of Columbia,"298,327"
Florida,Alachua,"112,821"
Florida,Baker,"9,601"
Florida,Bay,"99,575"
Florida,Bradford,"10,929"
Florida,Brevard,"270,081"
Florida,Broward,"810,651"
Florida,Calhoun,"5,945"
Florida,Charlotte,"100,663"
Florida,Citrus,"77,710"
Florida,Clay,"75,738"
Florida,Collier,"198,345"
Florida,Columbia,"28,393"
Florida,DeSoto,"14,563"
Florida,Dixie,"9,201"
Florida,Duval,"389,707"
Florida,Escambia,"137,196"
Florida,Flagler,"48,718"
Florida,Franklin,"8,602"
Florida,Gadsden,"19,420"
Florida,Gilchrist,"7,218"
Florida,Glades,"6,883"
Florida,Gulf,"9,091"
Florida,Hamilton,"5,730"
Florida,Hardee,"9,669"
Florida,Hendry,"14,421"
Florida,Hernando,"84,316"
Florida,Highlands,"55,118"
Florida,Hillsborough,"539,526"
Florida,Holmes,"8,578"
Florida,Indian River,"76,500"
Florida,Jackson,"20,901"
Florida,Jefferson,"6,580"
Florida,Lafayette,"3,418"
Florida,Lake,"144,710"
Florida,Lee,"371,175"
Florida,Leon,"124,523"
Florida,Levy,"19,909"
Florida,Liberty,"3,214"
Florida,Madison,"8,412"
Florida,Manatee,"173,444"
Florida,Marion,"163,359"
Florida,Martin,"78,091"
Florida,Miami-Dade,"990,697"
Florida,Monroe,"52,748"
Florida,Nassau,"35,102"
Florida,Okaloosa,"92,965"
Florida,Okeechobee,"18,311"
Florida,Orange,"490,993"
Florida,Osceola,"128,867"
Florida,Palm Beach,"665,665"
Florida,Pasco,"229,160"
