state,county,value
Kansas,Crawford,0.157
Kansas,Decatur,0.187
Kansas,Dickinson,0.137
Kansas,Doniphan,0.126
Kansas,Douglas,0.085
Kansas,Edwards,0.218
Kansas,Elk,0.278
Kansas,Ellis,0.088
Kansas,Ellsworth,0.197
Kansas,Finney,0.052
Kansas,Ford,0.073
Kansas,Franklin,0.116
Kansas,Geary,0.152
Kansas,Gove,0.14
Kansas,Graham,0.188
Kansas,Grant,0.077
Kansas,Gray,0.1
Kansas,Greeley,0.172
Kansas,Greenwood,0.303
Kansas,Hamilton,0.165
Kansas,Harper,0.227
Kansas,Harvey,0.07
Kansas,Haskell,0.16
Kansas,Hodgeman,0.216
Kansas,Jackson,0.084
Kansas,Jefferson,0.081
Kansas,Jewell,0.293
Kansas,Johnson,0.049
Kansas,Kearny,0.114
Kansas,Kingman,0.211
Kansas,Kiowa,0.131
Kansas,Labette,0.165
Kansas,Lane,0.157
Kansas,Leavenworth,0.078
Kansas,Lincoln,0.282
Kansas,Linn,0.232
Kansas,Logan,0.139
Kansas,Lyon,0.128
Kansas,Marion,0.189
Kansas,Marshall,0.115
Kansas,McPherson,0.081
Kansas,Meade,0.128
Kansas,Miami,0.054
Kansas,Mitchell,0.183
Kansas,Montgomery,0.184
Kansas,Morris,0.247
Kansas,Morton,0.184
Kansas,Nemaha,0.073
Kansas,Neosho,0.155
Kansas,Ness,0.206
Kansas,Norton,0.164
Kansas,Osage,0.133
Kansas,Osborne,0.197
Kansas,Ottawa,0.1
Kansas,Pawnee,0.194
Kansas,Phillips,0.228
Kansas,Pottawatomie,0.081
Kansas,Pratt,0.13
Kansas,Rawlins,0.169
Kansas,Reno,0.112
Kansas,Republic,0.209
Kansas,Rice,0.147
Kansas,Riley,0.105
Kansas,Rooks,0.2
Kansas,Rush,0.173
Kansas,Russell,0.168
Kansas,Saline,0.074
Kansas,Scott,0.075
Kansas,Sedgwick,0.097
Kansas,Seward,0.078
Kansas,Shawnee,0.101
Kansas,Sheridan,0.103
Kansas,Sherman,0.108
Kansas,Smith,0.256
Kansas,Stafford,0.221
Kansas,Stanton,0.191
Kansas,Stevens,0.125
Kansas,Sumner,0.163
Kansas,Thomas,0.103
Kansas,Trego,0.218
Kansas,Wabaunsee,0.177
Kansas,Wallace,0.231
Kansas,Washington,0.174
Kansas,Wichita,0.1
Kansas,Wilson,0.192
Kansas,Woodson,0.237
Kansas,Wyandotte,0.123
Kentucky,Adair,0.173
Kentucky,Allen,0.166
Kentucky,Anderson,0.084
